year,importer1,importer2,flow1,flow2
2011,United States of America,Indonesia,19991.699,10834.043
2011,United States of America,East Timor,-9,-9
2011,United States of America,Australia,10559.9,29504.369
2011,United States of America,Papua New Guinea,145.3,334.39999
2011,United States of America,New Zealand,3345,3802.6572
2011,United States of America,Vanuatu,2.4000001,5.5
2011,United States of America,Solomon Islands,1.8,6.27
2011,United States of America,Kiribati,1,17.700001
2011,United States of America,Tuvalu,0,0.80000001
2011,United States of America,Fiji,160.2,46.75
2011,United States of America,Tonga,2,21.23
2011,United States of America,Nauru,0.2,0.40000001
2011,United States of America,Marshall Islands,-9,-9
2011,United States of America,Palau,0,0
2011,United States of America,Federated States of Micronesia,-9,-9
2011,United States of America,Samoa,3.4000001,26.18
2011,Canada,Bahamas,24.342289,142.63896
2011,Canada,Cuba,783.24744,515.38306
2011,Canada,Haiti,28.678877,42.048145
2011,Canada,Dominican Republic,164.94627,190.09204
2011,Canada,Jamaica,305.51767,117.81326
2011,Canada,Trinidad and Tobago,432.69165,380.67987
2011,Canada,Barbados,7.6526518,80.030678
2011,Canada,Dominica,0.31983179,4.4894676
2011,Canada,Grenada,1.8973479,5.2804976
2011,Canada,St. Lucia,0.29892993,10.48025
2011,Canada,St. Vincent and the Grenadines,0.28986594,8.3494177
2011,Canada,Antigua & Barbuda,0.46273345,10.419808
2011,Canada,St. Kitts and Nevis,10.45687,9.2868681
2011,Canada,Mexico,27319.539,10609.994
2011,Canada,Belize,8.3569803,6.8046947
2011,Canada,Guatemala,452.14221,100.374
2011,Canada,Honduras,207.69896,32.828148
2011,Canada,El Salvador,144.68347,47.981976
2011,Canada,Nicaragua,371.02377,36.47884
2011,Canada,Costa Rica,530.08844,180.44113
2011,Canada,Panama,138.14427,84.736038
2011,Canada,Colombia,886.95959,959.74475
2011,Canada,Venezuela,825.48334,428.98172
2011,Canada,Guyana,438.90265,41.924206
2011,Canada,Suriname,281.46338,4.4492011
2011,Canada,Ecuador,249.82874,272.06961
2011,Canada,Peru,4896.3516,747.31311
2011,Canada,Brazil,4330.311,3905.5278
2011,Canada,Bolivia,264.707,35.064861
2011,Canada,Paraguay,6.9938383,14.203838
2011,Canada,Chile,2128.9114,916.64508
2011,Canada,Argentina,2615.1587,601.10181
2011,Canada,Uruguay,45.538342,126.22401
2011,Canada,United Kingdom,11515.514,18682.432
2011,Canada,Ireland,1352.9966,336.6713
2011,Canada,Netherlands,2848.1362,4015.3455
2011,Canada,Belgium,1853.4904,2634.9258
2011,Canada,Luxembourg,127.94262,49.569401
2011,Canada,France,6166.0327,2845.3213
2011,Canada,Monaco,-9,-9
2011,Canada,Liechtenstein,-9,-9
2011,Canada,Switzerland,3510.4944,618.25806
2011,Canada,Spain,1944.1718,1376.0261
2011,Canada,Andorra,-9,-9
2011,Canada,Portugal,395.97803,304.26639
2011,Canada,Germany,14245.723,5094.7642
2011,Canada,Poland,1604.9099,193.41769
2011,Canada,Austria,1421.6288,276.45541
2011,Canada,Hungary,397.95071,130.7104
2011,Canada,Czech Republic,415.11386,147.59151
2011,Canada,Slovakia,278.83255,70.379303
2011,Canada,Italy,5679.7173,2131.9033
2011,Canada,San Marino,-9,-9
2011,Canada,Malta,28.609985,8.4821997
2011,Canada,Albania,7.0540504,47.068703
2011,Canada,Montenegro,0.70359921,1.7173938
2011,Canada,Macedonia,9.3041449,19.550776
2011,Canada,Croatia,30.061621,33.125
2011,Canada,Yugoslavia,-9,-9
2011,Canada,Bosnia and Herzegovina,12.822948,4.9195366
2011,Canada,Kosovo,-9,-9
2011,Canada,Slovenia,112.85468,38.601601
2011,Canada,Greece,187.31253,68.906998
2011,Canada,Cyprus,3.2893443,10.9844
2011,Canada,Bulgaria,167.15292,43.770302
2011,Canada,Moldova,2.2841001,6.2452002
2011,Canada,Romania,368.07065,160.97099
2011,Canada,Russia,1427.1365,1568.91
2011,Canada,Estonia,100.80227,94.597397
2011,Canada,Latvia,30.349331,8.9701996
2011,Canada,Lithuania,675.1709,17.6915
2011,Canada,Ukraine,151.54573,207.82959
2011,Canada,Belarus,39.168312,42.206902
2011,Canada,Armenia,74.499756,30.413429
2011,Canada,Georgia,124.47836,14.991546
2011,Canada,Azerbaijan,481.01633,16.517
2011,Canada,Finland,1891.1917,676.96167
2011,Canada,Sweden,2513.4983,470.27579
2011,Canada,Norway,4817.1777,3715.9692
2011,Canada,Denmark,1614.703,297.4856
2011,Canada,Iceland,46.296299,56.39064
2011,Canada,Cape Verde,-9,-9
2011,Canada,Sao Tome and Principe,0.17242737,0.16635667
2011,Canada,Guinea-Bissau,0.002828024,0.26252824
2011,Canada,Equatorial Guinea,709.02686,12.712791
2011,Canada,Gambia,0.072115377,0.89906979
2011,Canada,Mali,0.96995622,29.196804
2011,Canada,Senegal,1.0425825,28.619707
2011,Canada,Benin,0.025820998,15.659517
2011,Canada,Mauritania,0.1270054,17.718176
2011,Canada,Niger,1.3900841,10.545614
2011,Canada,Ivory Coast,699.57013,20.321676
2011,Canada,Guinea,64.480453,30.124409
2011,Canada,Burkina Faso,5.7912593,55.434273
2011,Canada,Liberia,37.454514,17.319735
2011,Canada,Sierra Leone,5.3870463,12.770732
2011,Canada,Ghana,62.358482,296.54742
2011,Canada,Togo,14.491825,13.229266
2011,Canada,Cameroon,8.3496103,30.191938
2011,Canada,Nigeria,2771.8926,252.41029
2011,Canada,Gabon,3.9004855,22.724827
2011,Canada,Central African Republic,0.65004909,0.34776476
2011,Canada,Chad,0.48332599,3.2773697
2011,Canada,Congo,4.443532,29.037987
2011,Canada,Democratic Republic of the Congo,1.131649,21.268414
2011,Canada,Uganda,3.7324455,12.821281
2011,Canada,Kenya,25.023075,83.28566
2011,Canada,Tanzania,5.9236841,67.879196
2011,Canada,Burundi,0.39682519,1.7782471
2011,Canada,Rwanda,1.2148305,1.9828539
2011,Canada,Somalia,0.069891863,1.27803
2011,Canada,Djibouti,0.016236369,1.8465693
2011,Canada,Ethiopia,19.508183,22.879635
2011,Canada,Eritrea,357.2991,4.7678804
2011,Canada,Angola,2719.6345,138.82054
2011,Canada,Mozambique,4.0921016,15.02604
2011,Canada,Zambia,1.564909,39.604801
2011,Canada,Zimbabwe,7.6178994,10.185472
2011,Canada,Malawi,139.29634,5.1556687
2011,Canada,South Africa,1029.2006,916.87701
2011,Canada,Namibia,256.50443,7.8963141
2011,Canada,Lesotho,13.201058,0.089133561
2011,Canada,Botswana,0.15223947,4.8533163
2011,Canada,Swaziland,2.0381608,1.461581
2011,Canada,Madagascar,70.510139,26.609615
2011,Canada,Comoros,0.16804099,0.48552388
2011,Canada,Mauritius,10.857415,25.165834
2011,Canada,Seychelles,0.64817357,7.5360894
2011,Canada,Morocco,130.73563,355.50854
2011,Canada,Algeria,6092.0317,258.0831
2011,Canada,Tunisia,59.192551,109.95442
2011,Canada,Libya,5.6708775,56.464172
2011,Canada,Sudan,130.53186,148.30701
2011,Canada,South Sudan,-9,-9
2011,Canada,Iran,38.415642,140.27292
2011,Canada,Turkey,1247.2871,1311.5404
2011,Canada,Iraq,2726.8582,206.41505
2011,Canada,Egypt,499.14172,570.74512
2011,Canada,Syria,42.814888,58.667469
2011,Canada,Lebanon,19.370726,67.922859
2011,Canada,Jordan,20.862631,85.54451
2011,Canada,Israel,1092.8357,412.10001
2011,Canada,Saudi Arabia,3051.6921,956.17926
2011,Canada,Yemen,0.12195659,12.086102
2011,Canada,Kuwait,65.056419,144.47786
2011,Canada,Bahrain,4.7541947,81.24192
2011,Canada,Qatar,442.81592,185.38037
2011,Canada,United Arab Emirates,1010.4102,1508.777
2011,Canada,Oman,21.350821,107.3612
2011,Canada,Afghanistan,1.7886615,64.138176
2011,Canada,Turkmenistan,0.79694569,18.668945
2011,Canada,Tajikistan,0.00441039,4.0111399
2011,Canada,Kyrgyzstan,0.19851127,15.112007
2011,Canada,Uzbekistan,2.1056154,8.1927156
2011,Canada,Kazakhstan,3181.0371,174.29779
2011,Canada,China,53880.965,23384.979
2011,Canada,Mongolia,267.69687,101.79215
2011,Canada,Taiwan,5481.5513,1767.0833
2011,Canada,North Korea,0.079765402,4.873702
2011,Canada,South Korea,7435.8896,6609.353
2011,Canada,Japan,14482.779,12944.514
2011,Canada,India,2815.7388,2605.5796
2011,Canada,Bhutan,0.052288938,0.55099785
2011,Canada,Pakistan,289.75284,762.58038
2011,Canada,Bangladesh,1188.1116,508.20477
2011,Canada,Myanmar,0.070347302,0.93041569
2011,Canada,Sri Lanka,179.73752,377.54733
2011,Canada,Maldives,0.20570353,6.71738
2011,Canada,Nepal,17.469296,6.9661999
2011,Canada,Thailand,2974.8606,1067.5526
2011,Canada,Cambodia,580.65454,9.7439632
2011,Canada,Laos,7.3363523,7.9005094
2011,Canada,Vietnam,1479.4805,342.14001
2011,Canada,Malaysia,2377.3979,920.98523
2011,Canada,Singapore,1725.2146,1170.9132
2011,Canada,Brunei,9.0546331,4.1182528
2011,Canada,Philippines,1018.949,417.99826
2011,Canada,Indonesia,1590.7046,2015.8264
2011,Canada,East Timor,-9,-9
2011,Canada,Australia,1964.8545,2007.0902
2011,Canada,Papua New Guinea,1.7727045,51.727386
2011,Canada,New Zealand,613.38647,503.39948
2011,Canada,Vanuatu,0.061186712,2.0318427
2011,Canada,Solomon Islands,0.20547888,0.37019289
2011,Canada,Kiribati,0.07962276,0.1316269
2011,Canada,Tuvalu,0,-9
2011,Canada,Fiji,5.0580359,8.8763905
2011,Canada,Tonga,0.021358542,0.22432227
2011,Canada,Nauru,0.046770513,0
2011,Canada,Marshall Islands,-9,-9
2011,Canada,Palau,-9,-9
2011,Canada,Federated States of Micronesia,-9,-9
2011,Canada,Samoa,0.01371612,0.89501435
2011,Bahamas,Cuba,1.0169108,0
2011,Bahamas,Haiti,0.57029456,0.12147909
2011,Bahamas,Dominican Republic,2.3540144,209.29622
2011,Bahamas,Jamaica,2.3314829,55.511955
2011,Bahamas,Trinidad and Tobago,131.9173,10.540936
2011,Bahamas,Barbados,6.1669426,0.31523865
2011,Bahamas,Dominica,0.24520019,0.25118878
2011,Bahamas,Grenada,0.000202016,0.48355207
2011,Bahamas,St. Lucia,0.009898769,0.23195073
2011,Bahamas,St. Vincent and the Grenadines,0.014288419,0.085723251
2011,Bahamas,Antigua & Barbuda,0.21987259,0.48784232
2011,Bahamas,St. Kitts and Nevis,0.000147471,0.045710638
2011,Bahamas,Mexico,147.43214,10.664375
2011,Bahamas,Belize,0.079089142,1.2024524
2011,Bahamas,Guatemala,1.07503,14.992
2011,Bahamas,Honduras,1.6481404,2.9494476
2011,Bahamas,El Salvador,0.11526199,0.019579159
2011,Bahamas,Nicaragua,0.1824445,0.00022256
2011,Bahamas,Costa Rica,16.669941,4.7395921
2011,Bahamas,Panama,1.2084787,0
2011,Bahamas,Colombia,496.67947,0.028464001
2011,Bahamas,Venezuela,136.0843,0
2011,Bahamas,Guyana,0,0.0377906
2011,Bahamas,Suriname,0.042747859,0.044376686
2011,Bahamas,Ecuador,0.60971463,164.82103
2011,Bahamas,Peru,30.753233,0.0000132
2011,Bahamas,Brazil,87.911186,49.628662
2011,Bahamas,Bolivia,0.050569199,0.00012
2011,Bahamas,Paraguay,0,0
2011,Bahamas,Chile,1.6778538,0.035119791
2011,Bahamas,Argentina,1.8484598,70.893036
2011,Bahamas,Uruguay,3.7955503,0.05688154
2011,Bahamas,United Kingdom,27.398911,6.6364999
2011,Bahamas,Ireland,3.21541,2.5767
2011,Bahamas,Netherlands,81.318817,4.8769002
2011,Bahamas,Belgium,8.38552,18.294399
2011,Bahamas,Luxembourg,0.00154,0.0006
2011,Bahamas,France,38.363049,28.0494
2011,Bahamas,Monaco,-9,-9
2011,Bahamas,Liechtenstein,-9,-9
2011,Bahamas,Switzerland,212.61234,153.43794
2011,Bahamas,Spain,11.33825,13.7506
2011,Bahamas,Andorra,-9,-9
2011,Bahamas,Portugal,0.18832,0.052200001
2011,Bahamas,Germany,85.721901,5.8744001
2011,Bahamas,Poland,4.56005,0.095399998
2011,Bahamas,Austria,13.29636,0.0041
2011,Bahamas,Hungary,0.48664001,0
2011,Bahamas,Czech Republic,0.25883001,0.6947
2011,Bahamas,Slovakia,0,0
2011,Bahamas,Italy,116.93495,2.9983001
2011,Bahamas,San Marino,-9,-9
2011,Bahamas,Malta,0.21527,0.0017
2011,Bahamas,Albania,0,0
2011,Bahamas,Montenegro,0.1454509,0.35645908
2011,Bahamas,Macedonia,0,0.014111477
2011,Bahamas,Croatia,0.0055,0.014
2011,Bahamas,Yugoslavia,-9,-9
2011,Bahamas,Bosnia and Herzegovina,-9,-9
2011,Bahamas,Kosovo,-9,-9
2011,Bahamas,Slovenia,1.19449,0.0022
2011,Bahamas,Greece,24.9667,0.65380001
2011,Bahamas,Cyprus,0.24145,0
2011,Bahamas,Bulgaria,0.81224,0.0108
2011,Bahamas,Moldova,0,0.079999998
2011,Bahamas,Romania,0.13761,0
2011,Bahamas,Russia,15.717866,2.9136112
2011,Bahamas,Estonia,0.31273001,0
2011,Bahamas,Latvia,0.38620999,0.0013
2011,Bahamas,Lithuania,1.2622499,0
2011,Bahamas,Ukraine,0.0251482,1.647824
2011,Bahamas,Belarus,0,0.0504
2011,Bahamas,Armenia,0,0.001028
2011,Bahamas,Georgia,0,0
2011,Bahamas,Azerbaijan,0,0
2011,Bahamas,Finland,9.6599798,0.14
2011,Bahamas,Sweden,15.18363,0.023700001
2011,Bahamas,Norway,206.30783,1.2826384
2011,Bahamas,Denmark,25.141491,0.1034
2011,Bahamas,Iceland,0.77233636,0.002110021
2011,Bahamas,Cape Verde,-9,-9
2011,Bahamas,Sao Tome and Principe,-9,-9
2011,Bahamas,Guinea-Bissau,0,-9
2011,Bahamas,Equatorial Guinea,-9,-9
2011,Bahamas,Gambia,0,0
2011,Bahamas,Mali,-9,0
2011,Bahamas,Senegal,0,0.062410001
2011,Bahamas,Benin,0,0
2011,Bahamas,Mauritania,-9,-9
2011,Bahamas,Niger,-9,0
2011,Bahamas,Ivory Coast,21.142744,0
2011,Bahamas,Guinea,0,0
2011,Bahamas,Burkina Faso,-9,-9
2011,Bahamas,Liberia,0.068710186,0
2011,Bahamas,Sierra Leone,0,0
2011,Bahamas,Ghana,0,0
2011,Bahamas,Togo,0,0
2011,Bahamas,Cameroon,0.95696408,0
2011,Bahamas,Nigeria,0,2.1147192
2011,Bahamas,Gabon,0.01507189,0
2011,Bahamas,Central African Republic,-9,-9
2011,Bahamas,Chad,-9,-9
2011,Bahamas,Congo,0,0
2011,Bahamas,Democratic Republic of the Congo,0,0
2011,Bahamas,Uganda,0,0
2011,Bahamas,Kenya,0.0035145,0.000221
2011,Bahamas,Tanzania,0,0.003221435
2011,Bahamas,Burundi,-9,-9
2011,Bahamas,Rwanda,-9,-9
2011,Bahamas,Somalia,0,0
2011,Bahamas,Djibouti,-9,-9
2011,Bahamas,Ethiopia,0,-9
2011,Bahamas,Eritrea,-9,-9
2011,Bahamas,Angola,0,0
2011,Bahamas,Mozambique,-9,-9
2011,Bahamas,Zambia,5.44977E-05,0
2011,Bahamas,Zimbabwe,0,0
2011,Bahamas,Malawi,0,0
2011,Bahamas,South Africa,2.8693449,6.8881464
2011,Bahamas,Namibia,-9,-9
2011,Bahamas,Lesotho,-9,-9
2011,Bahamas,Botswana,-9,-9
2011,Bahamas,Swaziland,-9,-9
2011,Bahamas,Madagascar,0.35096887,0
2011,Bahamas,Comoros,-9,-9
2011,Bahamas,Mauritius,0.0105457,0.12366227
2011,Bahamas,Seychelles,0,0
2011,Bahamas,Morocco,0,0.134652
2011,Bahamas,Algeria,35.292938,0.39485708
2011,Bahamas,Tunisia,0.089857578,0.005682693
2011,Bahamas,Libya,0,0
2011,Bahamas,Sudan,-9,-9
2011,Bahamas,South Sudan,-9,-9
2011,Bahamas,Iran,0,0
2011,Bahamas,Turkey,8.4380636,1.1553921
2011,Bahamas,Iraq,0,0
2011,Bahamas,Egypt,0,0.000297
2011,Bahamas,Syria,0,0
2011,Bahamas,Lebanon,0.023553718,0.00458948
2011,Bahamas,Jordan,-9,-9
2011,Bahamas,Israel,2.0899999,0
2011,Bahamas,Saudi Arabia,119.21744,0.044080257
2011,Bahamas,Yemen,0.1563129,0
2011,Bahamas,Kuwait,0,0
2011,Bahamas,Bahrain,0,0.19409797
2011,Bahamas,Qatar,0,-9
2011,Bahamas,United Arab Emirates,0,0.82923073
2011,Bahamas,Oman,0,0.16817164
2011,Bahamas,Afghanistan,0,0
2011,Bahamas,Turkmenistan,6.9085855,0.041888591
2011,Bahamas,Tajikistan,0,0
2011,Bahamas,Kyrgyzstan,0,0.00124441
2011,Bahamas,Uzbekistan,-9,-9
2011,Bahamas,Kazakhstan,0,0.02721132
2011,Bahamas,China,606.74677,63.319733
2011,Bahamas,Mongolia,-9,0.00512064
2011,Bahamas,Taiwan,0.34760001,2.9927273
2011,Bahamas,North Korea,0.63900471,0
2011,Bahamas,South Korea,2089.4451,11.447888
2011,Bahamas,Japan,271.41037,0.40152603
2011,Bahamas,India,2708.5586,7.4418521
2011,Bahamas,Bhutan,-9,-9
2011,Bahamas,Pakistan,0.075310118,0.045919392
2011,Bahamas,Bangladesh,0,0
2011,Bahamas,Myanmar,-9,-9
2011,Bahamas,Sri Lanka,0.028019981,9.08E-06
2011,Bahamas,Maldives,-9,0.087784588
2011,Bahamas,Nepal,-9,-9
2011,Bahamas,Thailand,2.1843727,7.2455125
2011,Bahamas,Cambodia,-9,-9
2011,Bahamas,Laos,-9,-9
2011,Bahamas,Vietnam,0,0
2011,Bahamas,Malaysia,12.56852,33.238125
2011,Bahamas,Singapore,1127.3475,843.77588
2011,Bahamas,Brunei,0,0
2011,Bahamas,Philippines,1.7993822,0.1490819
2011,Bahamas,Indonesia,1.2702239,0.81021398
2011,Bahamas,East Timor,-9,-9
2011,Bahamas,Australia,1.9240011,2.7065718
2011,Bahamas,Papua New Guinea,-9,0
2011,Bahamas,New Zealand,1.8331413,0.012958342
2011,Bahamas,Vanuatu,-9,0
2011,Bahamas,Solomon Islands,0,0
2011,Bahamas,Kiribati,-9,-9
2011,Bahamas,Tuvalu,-9,-9
2011,Bahamas,Fiji,0,0
2011,Bahamas,Tonga,0,0
2011,Bahamas,Nauru,-9,-9
2011,Bahamas,Marshall Islands,-9,-9
2011,Bahamas,Palau,-9,-9
2011,Bahamas,Federated States of Micronesia,-9,-9
2011,Bahamas,Samoa,0.034355093,1.3099118
2011,Cuba,Haiti,0.000570904,22.1101
2011,Cuba,Dominican Republic,39.259026,81.427032
2011,Cuba,Jamaica,4.9908948,4.9925618
2011,Cuba,Trinidad and Tobago,57.542557,0.91652191
2011,Cuba,Barbados,0.014021773,0.45669052
2011,Cuba,Dominica,0,0
2011,Cuba,Grenada,0,0.1033953
2011,Cuba,St. Lucia,0.000404031,0.29916686
2011,Cuba,St. Vincent and the Grenadines,0,0.015932783
2011,Cuba,Antigua & Barbuda,-9,-9
2011,Cuba,St. Kitts and Nevis,-9,0.000813572
2011,Cuba,Mexico,392.08765,18.851063
2011,Cuba,Belize,0.36271915,99.984543
2011,Cuba,Guatemala,13.6466,26.780899
2011,Cuba,Honduras,0.075032994,17.668663
2011,Cuba,El Salvador,7.8170891,3.4135249
2011,Cuba,Nicaragua,2.3610861,1.3287513
2011,Cuba,Costa Rica,26.813263,0.77625823
2011,Cuba,Panama,2.2676587,4.1561971
2011,Cuba,Colombia,44.216251,8.198369
2011,Cuba,Venezuela,4194.167,377.2399
