"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"2005","Uruguay","URY","Sierra Leone","SLE","5.00E-06","0.0078507"
"2005","Uruguay","URY","Ghana","GHA","0.096660003","3.8252587"
"2005","Uruguay","URY","Togo","TGO","1.469034","0.06669911"
"2005","Uruguay","URY","Cameroon","CMR","14.900048","5.6660504"
"2005","Uruguay","URY","Nigeria","NGA","227.91501","14.985185"
"2005","Uruguay","URY","Gabon","GAB","0","1.823559"
"2005","Uruguay","URY","Central African Republic","CAF","0","0"
"2005","Uruguay","URY","Chad","TCD","0","-9"
"2005","Uruguay","URY","Congo","COG","0","0"
"2005","Uruguay","URY","Democratic Republic of the Congo","COD","0","0.85288388"
"2005","Uruguay","URY","Uganda","UGA","0","0.20087536"
"2005","Uruguay","URY","Kenya","KEN","0.007243","0.1309737"
"2005","Uruguay","URY","Tanzania","TZA","0","0.027852001"
"2005","Uruguay","URY","Burundi","BDI","0","0"
"2005","Uruguay","URY","Rwanda","RWA","0","-9"
"2005","Uruguay","URY","Somalia","SOM","0","-9"
"2005","Uruguay","URY","Djibouti","DJI","-9","-9"
"2005","Uruguay","URY","Ethiopia","ETH","0","-9"
"2005","Uruguay","URY","Eritrea","ERI","0","-9"
"2005","Uruguay","URY","Angola","AGO","42.594364","0.87869209"
"2005","Uruguay","URY","Mozambique","MOZ","0","0.076513998"
"2005","Uruguay","URY","Zambia","ZMB","0","0.075828709"
"2005","Uruguay","URY","Zimbabwe","ZWE","0.016110761","0.086633138"
"2005","Uruguay","URY","Malawi","MWI","0","0"
"2005","Uruguay","URY","South Africa","ZAF","5.5732198","13.297118"
"2005","Uruguay","URY","Namibia","NAM","-9","0.00783"
"2005","Uruguay","URY","Lesotho","LSO","-9","-9"
"2005","Uruguay","URY","Botswana","BWA","0","0"
"2005","Uruguay","URY","Swaziland","SWZ","-9","-9"
"2005","Uruguay","URY","Madagascar","MDG","0.008013","0.019105395"
"2005","Uruguay","URY","Comoros","COM","-9","-9"
"2005","Uruguay","URY","Mauritius","MUS","0.010586","0.18828343"
"2005","Uruguay","URY","Seychelles","SYC","0.006109","0.095654897"
"2005","Uruguay","URY","Morocco","MAR","13.220489","41.574181"
"2005","Uruguay","URY","Algeria","DZA","0.000271","17.813005"
"2005","Uruguay","URY","Tunisia","TUN","7.8152342","1.4495889"
"2005","Uruguay","URY","Libya","LBY","0","0.25794449"
"2005","Uruguay","URY","Sudan","SDN","0","0"
"2005","Uruguay","URY","Iran","IRN","0.72150701","52.83371"
"2005","Uruguay","URY","Turkey","TUR","4.450942","20.078098"
"2005","Uruguay","URY","Iraq","IRQ","0","0"
"2005","Uruguay","URY","Egypt","EGY","3.16852","37.377991"
"2005","Uruguay","URY","Syria","SYR","0.077079996","0.1733017"
"2005","Uruguay","URY","Lebanon","LBN","0.013396","1.5123407"
"2005","Uruguay","URY","Jordan","JOR","0.025261","5.4627743"
"2005","Uruguay","URY","Israel","ISR","8.1580038","49.700001"
"2005","Uruguay","URY","Saudi Arabia","SAU","0.085568003","22.452545"
"2005","Uruguay","URY","Yemen","YEM","0","1.0013202"
"2005","Uruguay","URY","Kuwait","KWT","0","1.537569"
"2005","Uruguay","URY","Bahrain","BHR","0","0"
"2005","Uruguay","URY","Qatar","QAT","0.072081","0.013929121"
"2005","Uruguay","URY","United Arab Emirates","ARE","0.29036799","1.2366618"
"2005","Uruguay","URY","Oman","OMN","0","0.087545"
"2005","Uruguay","URY","Afghanistan","AFG","0.003067","0.025271401"
"2005","Uruguay","URY","Turkmenistan","TKM","-9","-9"
"2005","Uruguay","URY","Tajikistan","TJK","0","0"
"2005","Uruguay","URY","Kyrgyzstan","KGZ","-9","-9"
"2005","Uruguay","URY","Uzbekistan","UZB","0.037694","0"
"2005","Uruguay","URY","Kazakhstan","KAZ","0","0.1554122"
"2005","Uruguay","URY","China","CHN","253.99606","190.33394"
"2005","Uruguay","URY","Mongolia","MNG","0.007629","-9"
"2005","Uruguay","URY","Taiwan","TWN","54.799507","3.231478"
"2005","Uruguay","URY","North Korea","PRK","0.33488801","0.093175501"
"2005","Uruguay","URY","South Korea","KOR","48.933781","26.023001"
"2005","Uruguay","URY","Japan","JPN","42.885059","80.499481"
"2005","Uruguay","URY","India","IND","37.30632","4.0433912"
"2005","Uruguay","URY","Bhutan","BTN","0","-9"
"2005","Uruguay","URY","Pakistan","PAK","3.0904429","1.4090668"
"2005","Uruguay","URY","Bangladesh","BGD","0.73226398","1.543609"
"2005","Uruguay","URY","Myanmar","MMR","0.14793","0"
"2005","Uruguay","URY","Sri Lanka","LKA","0.63338202","0"
"2005","Uruguay","URY","Maldives","MDV","9.00E-06","0.026652001"
"2005","Uruguay","URY","Nepal","NPL","0.002867","0"
"2005","Uruguay","URY","Thailand","THA","6.9481931","50.464638"
"2005","Uruguay","URY","Cambodia","KHM","0.016836001","0.81743997"
"2005","Uruguay","URY","Laos","LAO","0.001555","-9"
"2005","Uruguay","URY","Vietnam","VNM","1.235379","8.7528"
"2005","Uruguay","URY","Malaysia","MYS","7.8776441","34.07555"
"2005","Uruguay","URY","Singapore","SGP","6.0341458","15.166336"
"2005","Uruguay","URY","Brunei","BRN","0","0"
"2005","Uruguay","URY","Philippines","PHL","2.0684061","34.659615"
"2005","Uruguay","URY","Indonesia","IDN","3.719593","1.266699"
"2005","Uruguay","URY","East Timor","TLS","-9","-9"
"2005","Uruguay","URY","Australia","AUS","5.2577772","9.6051741"
"2005","Uruguay","URY","Papua New Guinea","PNG","0","0"
"2005","Uruguay","URY","New Zealand","NZL","3.6482339","0.45375684"
"2005","Uruguay","URY","Vanuatu","VUT","0","0"
"2005","Uruguay","URY","Solomon Islands","SLB","-9","-9"
"2005","Uruguay","URY","Kiribati","KIR","-9","-9"
"2005","Uruguay","URY","Tuvalu","TUV","-9","-9"
"2005","Uruguay","URY","Fiji","FJI","0","0"
"2005","Uruguay","URY","Tonga","TON","-9","-9"
"2005","Uruguay","URY","Nauru","NRU","-9","-9"
"2005","Uruguay","URY","Marshall Islands","MHL","-9","-9"
"2005","Uruguay","URY","Palau","PLW","-9","-9"
"2005","Uruguay","URY","Federated States of Micronesia","FSM","-9","-9"
"2005","Uruguay","URY","Samoa","WSM","0","-9"
