year,importer1,importer2,flow1,flow2
1994,United States of America,Macedonia,88,49.528
1994,United States of America,Croatia,124,173.23801
1994,United States of America,Yugoslavia,-9,-9
1994,United States of America,Bosnia and Herzegovina,4.5999999,42.900002
1994,United States of America,Slovenia,279.60001,197.19501
1994,United States of America,Greece,494.20001,727.02216
1994,United States of America,Cyprus,19.700001,313.17352
1994,United States of America,Bulgaria,239.3,120.89
1994,United States of America,Moldova,3.3,19.200001
1994,United States of America,Romania,211.5,465.20001
1994,United States of America,Russia,3436.5,2070.6279
1994,United States of America,Estonia,32.5,41.944462
1994,United States of America,Latvia,57.299999,27.098499
1994,United States of America,Lithuania,17.4,46.708099
1994,United States of America,Ukraine,376.10001,184.98531
1994,United States of America,Belarus,60.5,51.255001
1994,United States of America,Armenia,0.89999998,96.096603
1994,United States of America,Georgia,1.4,5.086
1994,United States of America,Azerbaijan,0.30000001,9.9707899
1994,United States of America,Finland,1928.1,1768.1241
1994,United States of America,Sweden,5243.3999,4423.6045
1994,United States of America,Norway,2500.2,2010.2162
1994,United States of America,Denmark,2211.8999,1741.498
1994,United States of America,Iceland,264.5,130.58519
1994,United States of America,Cape Verde,-9,-9
1994,United States of America,Sao Tome and Principe,0.1,14.19
1994,United States of America,Guinea-Bissau,0,1.1
1994,United States of America,Equatorial Guinea,0.30000001,2.0899999
1994,United States of America,Gambia,2.4000001,6.5574303
1994,United States of America,Mali,4.5,21.01
1994,United States of America,Senegal,12.7,43.623962
1994,United States of America,Benin,11.4,15.772201
1994,United States of America,Mauritania,4.4000001,15.29
1994,United States of America,Niger,2.4000001,7.375658
1994,United States of America,Ivory Coast,205,128.43806
1994,United States of America,Guinea,119.1,54.669998
1994,United States of America,Burkina Faso,0.30000001,20.987356
1994,United States of America,Liberia,3.7,50.93
1994,United States of America,Sierra Leone,54.900002,26.620001
1994,United States of America,Ghana,205.39999,137.06
1994,United States of America,Togo,4.6999998,13.64
1994,United States of America,Cameroon,61,57.690456
1994,United States of America,Nigeria,4705.7998,560.12
1994,United States of America,Gabon,1237.8,83.528435
1994,United States of America,Central African Republic,0.2,2.3562465
1994,United States of America,Chad,2,8.0299997
1994,United States of America,Congo,434.5,39.372879
1994,United States of America,Democratic Republic of the Congo,197.8,43.560001
1994,United States of America,Uganda,36.200001,30.58
1994,United States of America,Kenya,116.4,156.16209
1994,United States of America,Tanzania,16.4,53.790001
1994,United States of America,Burundi,7.8000002,8.3581858
1994,United States of America,Rwanda,1.6,38.279999
1994,United States of America,Somalia,0,33
1994,United States of America,Djibouti,0,7.48
1994,United States of America,Ethiopia,36.099998,127.07429
1994,United States of America,Eritrea,0,8.3999996
1994,United States of America,Angola,2209.5,223.85001
1994,United States of America,Mozambique,16.799999,62.5
1994,United States of America,Zambia,64.300003,11.445642
1994,United States of America,Zimbabwe,112.1,118.93485
1994,United States of America,Malawi,62.700001,20.790001
1994,United States of America,South Africa,2131.1001,2172.7
1994,United States of America,Namibia,29,16.4
1994,United States of America,Lesotho,66.099998,3.0999999
1994,United States of America,Botswana,13.8,22.700001
1994,United States of America,Swaziland,41.200001,5.4000001
1994,United States of America,Madagascar,59.700001,20.037462
1994,United States of America,Comoros,6.1999998,0.11
1994,United States of America,Mauritius,233.60001,43.874382
1994,United States of America,Seychelles,2.9000001,7.8522768
1994,United States of America,Morocco,210.7,618.18713
1994,United States of America,Algeria,1664.4,1371.868
1994,United States of America,Tunisia,58.799999,432.68765
1994,United States of America,Libya,0,0
1994,United States of America,Sudan,36.700001,59.950001
1994,United States of America,Iran,0.80000001,347
1994,United States of America,Turkey,1692.7,2426.592
1994,United States of America,Iraq,0,0.88
1994,United States of America,Egypt,593.5,1616.9041
1994,United States of America,Syria,71.900002,314.83768
1994,United States of America,Lebanon,26.200001,487.41
1994,United States of America,Jordan,31.4,332.79425
1994,United States of America,Israel,5336.5,4259.3999
1994,United States of America,Saudi Arabia,8306.9004,4982.0464
1994,United States of America,Yemen,199.2,188.56311
1994,United States of America,Kuwait,1597.6,973.67963
1994,United States of America,Bahrain,165.3,407.71881
1994,United States of America,Qatar,86.5,220.16484
1994,United States of America,United Arab Emirates,479.10001,1823
1994,United States of America,Oman,496.89999,263.77963
1994,United States of America,Afghanistan,6.3000002,6.0500002
1994,United States of America,Turkmenistan,1.8,151.14
1994,United States of America,Tajikistan,61.700001,31.9158
1994,United States of America,Kyrgyzstan,8.1000004,35.009998
1994,United States of America,Uzbekistan,2.9000001,98.449997
1994,United States of America,Kazakhstan,65.400002,109.3
1994,United States of America,China,41362.398,13976.693
1994,United States of America,Mongolia,28.799999,11.4
1994,United States of America,Taiwan,27941.9,17077.5
1994,United States of America,North Korea,0,0.22
1994,United States of America,South Korea,20374.5,21600
1994,United States of America,Japan,122469.5,63066.957
1994,United States of America,India,5663.1001,2431.7412
1994,United States of America,Bhutan,0,0.2
1994,United States of America,Pakistan,1084.6,868.65143
1994,United States of America,Bangladesh,1160.7,214.19118
1994,United States of America,Myanmar,72.599998,12.21
1994,United States of America,Sri Lanka,1172.9,285
1994,United States of America,Maldives,13.4,0.92295891
1994,United States of America,Nepal,129,8.25
1994,United States of America,Thailand,10799.1,6450.0693
1994,United States of America,Cambodia,1.1,8.1400003
1994,United States of America,Laos,9.5,1.4
1994,United States of America,Vietnam,54.599998,44.325001
1994,United States of America,Malaysia,14418.6,9899.8438
1994,United States of America,Singapore,15656.5,15630.113
1994,United States of America,Brunei,47.099998,312.92001
1994,United States of America,Philippines,6025.1001,4162.0859
1994,United States of America,Indonesia,7020.2002,3587.8491
1994,United States of America,Australia,3447,12142.554
1994,United States of America,Papua New Guinea,117.9,71.720001
1994,United States of America,New Zealand,1544.9,2290.5352
1994,United States of America,Vanuatu,3.8,1.1
1994,United States of America,Solomon Islands,0.89999998,1.21
1994,United States of America,Fiji,103.4,122.635
1994,United States of America,Marshall Islands,-9,-9
1994,United States of America,Palau,-9,-9
1994,United States of America,Federated States of Micronesia,-9,-9
1994,United States of America,Samoa,0.1,9.1534071
1994,Canada,Bahamas,36.152912,12.785632
1994,Canada,Cuba,156.01575,62.560242
1994,Canada,Haiti,0.38432726,4.2133355
1994,Canada,Dominican Republic,40.843178,23.2749
1994,Canada,Jamaica,169.96205,61.899139
1994,Canada,Trinidad and Tobago,13.171923,66.721809
1994,Canada,Barbados,11.565085,34.915207
1994,Canada,Dominica,1.2038127,2.0425882
1994,Canada,Grenada,0.37875271,2.9970908
1994,Canada,St. Lucia,0.36837426,11.795415
1994,Canada,St. Vincent and the Grenadines,0.19364129,2.9375577
1994,Canada,Antigua & Barbuda,0.2877824,4.607296
1994,Canada,St. Kitts and Nevis,1.520152,3.3381369
1994,Canada,Mexico,3438.3486,1760.2717
1994,Canada,Belize,14.181429,6.0165
1994,Canada,Guatemala,58.123951,28.889799
1994,Canada,Honduras,31.147806,13.4
1994,Canada,El Salvador,31.801428,12.57
1994,Canada,Nicaragua,7.1707244,13.1
1994,Canada,Costa Rica,120.70621,42.023777
1994,Canada,Panama,9.3611975,27.062943
1994,Canada,Colombia,205.56738,437.89676
1994,Canada,Venezuela,397.58545,293.63174
1994,Canada,Guyana,163.01068,4.0669484
1994,Canada,Suriname,0.33804685,2.2902541
1994,Canada,Ecuador,101.41515,53.624001
1994,Canada,Peru,77.275421,89.653297
1994,Canada,Brazil,769.53381,918.62323
1994,Canada,Bolivia,10.670912,10.58217
1994,Canada,Paraguay,1.3532706,24.112
1994,Canada,Chile,189.54599,264.79999
1994,Canada,Argentina,248.71503,132.701
1994,Canada,Uruguay,19.315432,22.237
1994,Canada,United Kingdom,4008.2368,2881.3789
1994,Canada,Ireland,386.91891,159.42664
1994,Canada,Netherlands,686.33838,751.68665
1994,Canada,Belgium,481.54211,695.21082
1994,Canada,Luxembourg,33.627892,48.549179
1994,Canada,France,2081.8167,1597.5964
1994,Canada,Monaco,-9,-9
1994,Canada,Liechtenstein,-9,-9
1994,Canada,Switzerland,616.34619,213.41797
1994,Canada,Spain,506.43521,406.27673
1994,Canada,Andorra,-9,-9
1994,Canada,Portugal,144.31149,71.690926
1994,Canada,Germany,3527.9392,2700.1055
1994,Canada,Poland,84.715164,71.168999
1994,Canada,Austria,332.42331,375.77322
1994,Canada,Hungary,37.615726,34
1994,Canada,Czech Republic,45.404915,67.890022
1994,Canada,Slovakia,17.183281,12.744429
1994,Canada,Italy,2129.1848,1454.635
1994,Canada,San Marino,-9,-9
1994,Canada,Malta,23.603561,3.0152109
1994,Canada,Albania,0.042522311,0.002113644
1994,Canada,Macedonia,1.4910001,2.8180001
1994,Canada,Croatia,5.1929998,19.429001
1994,Canada,Yugoslavia,-9,-9
1994,Canada,Bosnia and Herzegovina,0,0
1994,Canada,Slovenia,42.021999,34.814999
1994,Canada,Greece,66.425232,58.790894
1994,Canada,Cyprus,0.86194873,23.841228
1994,Canada,Bulgaria,29.903049,4.9534473
1994,Canada,Moldova,1.7123579,0.60000002
1994,Canada,Romania,58.448631,49
1994,Canada,Russia,273.70938,187
1994,Canada,Estonia,2.2853522,6.3428035
1994,Canada,Latvia,2.6136217,1.2704999
1994,Canada,Lithuania,4.7350168,2.8316
1994,Canada,Ukraine,14.638172,14.9876
1994,Canada,Belarus,3.1973302,1.5319999
1994,Canada,Armenia,0,0.2387
1994,Canada,Georgia,0.34318843,0.26800001
1994,Canada,Azerbaijan,0,0.016240001
1994,Canada,Finland,267.18893,162.61899
1994,Canada,Sweden,908.73901,320.15417
1994,Canada,Norway,1225.3545,533.54089
1994,Canada,Denmark,254.59561,147.76161
1994,Canada,Iceland,36.945492,15.287862
1994,Canada,Cape Verde,-9,-9
1994,Canada,Sao Tome and Principe,2.7437027,0
1994,Canada,Guinea-Bissau,0.000812576,0.004026525
1994,Canada,Equatorial Guinea,0,0
1994,Canada,Gambia,0.14699915,0.1823394
1994,Canada,Mali,2.2177224,2.335531
1994,Canada,Senegal,0.13489471,7.5882292
1994,Canada,Benin,0.004074044,3.0414007
1994,Canada,Mauritania,0.28001478,3.9883947
1994,Canada,Niger,5.1737952,0.73126185
1994,Canada,Ivory Coast,32.052265,10.103192
1994,Canada,Guinea,16.564533,1.9764638
1994,Canada,Burkina Faso,0.035474744,1.438805
1994,Canada,Liberia,0.12524901,0.77057534
1994,Canada,Sierra Leone,6.236289,0.36091837
1994,Canada,Ghana,4.3740149,13.808592
1994,Canada,Togo,26.099485,1.3047184
1994,Canada,Cameroon,8.2407751,4.7478004
1994,Canada,Nigeria,509.71823,12.704123
1994,Canada,Gabon,0.26857778,6.0058222
1994,Canada,Central African Republic,0.33155054,0.51096755
1994,Canada,Chad,0.04651783,0.033621565
1994,Canada,Congo,0.11209551,0.49171072
1994,Canada,Democratic Republic of the Congo,18.351383,5.8402605
1994,Canada,Uganda,3.9619839,7.1045475
1994,Canada,Kenya,15.326824,10.155136
1994,Canada,Tanzania,1.3023831,4.6199765
1994,Canada,Burundi,0.15950131,0.83906394
1994,Canada,Rwanda,0.067682683,3.0774767
1994,Canada,Somalia,0.045828879,7.6034551
1994,Canada,Djibouti,0,0.32355285
1994,Canada,Ethiopia,6.247324,25.0355
1994,Canada,Eritrea,-9,-9
1994,Canada,Angola,4.1689115,2.1581733
1994,Canada,Mozambique,0.22626869,14
1994,Canada,Zambia,2.4138536,6.1058893
1994,Canada,Zimbabwe,26.525549,10.649761
1994,Canada,Malawi,1.9101695,0.25811416
1994,Canada,South Africa,239.64323,158.3679
1994,Canada,Namibia,30.38121,0.88626271
1994,Canada,Lesotho,3.0524378,0.006666618
1994,Canada,Botswana,0.085001767,1.8434359
1994,Canada,Swaziland,4.5853043,0.17395298
1994,Canada,Madagascar,8.4038782,1.067356
1994,Canada,Comoros,0.48053408,0.013701618
1994,Canada,Mauritius,9.2379742,2.3384824
1994,Canada,Seychelles,0.054910596,0.10073999
1994,Canada,Morocco,40.330235,63.024879
1994,Canada,Algeria,203.97691,383.11801
1994,Canada,Tunisia,2.3034704,35.952599
1994,Canada,Libya,0.000806274,43.495747
1994,Canada,Sudan,0.44146255,5.8684149
1994,Canada,Iran,68.037148,292.89999
1994,Canada,Turkey,96.42717,137.09599
1994,Canada,Iraq,0.011296119,0
1994,Canada,Egypt,12.722972,43.32
1994,Canada,Syria,0.7796042,17.580935
1994,Canada,Lebanon,3.0270908,24.070927
1994,Canada,Jordan,0.52546024,15.531564
1994,Canada,Israel,146.90118,155
1994,Canada,Saudi Arabia,435.13742,392.86942
1994,Canada,Yemen,3.1852736,9.2085762
1994,Canada,Kuwait,13.270165,59.843567
1994,Canada,Bahrain,1.3231295,8.9073639
1994,Canada,Qatar,0.17721596,4.2032967
1994,Canada,United Arab Emirates,2.1866822,88
1994,Canada,Oman,0.13657156,9.5030975
1994,Canada,Afghanistan,0.26904994,0.13570015
1994,Canada,Turkmenistan,0,0.45280051
1994,Canada,Tajikistan,0,1.0774
1994,Canada,Kyrgyzstan,4.266078,1.61
1994,Canada,Uzbekistan,12.170661,12.629583
1994,Canada,Kazakhstan,24.787432,15
1994,Canada,China,3101.0283,1830.723
1994,Canada,Mongolia,0.69999999,2.8
1994,Canada,Taiwan,2237.0234,836.98853
1994,Canada,North Korea,0.16522533,0.34106171
1994,Canada,South Korea,2014.7155,2005.2
1994,Canada,Japan,9048.752,8889.9404
1994,Canada,India,369.6012,246.31155
1994,Canada,Bhutan,0,0.015927318
1994,Canada,Pakistan,159.99928,69.003334
1994,Canada,Bangladesh,59.361286,98.578178
1994,Canada,Myanmar,13.379822,0.3726967
1994,Canada,Sri Lanka,54.545403,14
1994,Canada,Maldives,0.17101115,0.33975378
1994,Canada,Nepal,3.9091475,1.874736
1994,Canada,Thailand,722.79547,389.12955
1994,Canada,Cambodia,0.13392462,4.4611301
1994,Canada,Laos,0.78723347,0.032065272
1994,Canada,Vietnam,27.752014,26.65
1994,Canada,Malaysia,976.38495,236.44035
1994,Canada,Singapore,928.82983,414.32901
1994,Canada,Brunei,0.14609155,4.6999998
1994,Canada,Philippines,378.00854,153.80299
1994,Canada,Indonesia,419.75769,496.776
1994,Canada,Australia,938.7182,888.38562
1994,Canada,Papua New Guinea,1.4545846,1.5142157
1994,Canada,New Zealand,256.05911,172.79057
1994,Canada,Vanuatu,0.000795764,0.075779006
1994,Canada,Solomon Islands,0.17698239,0.019501816
1994,Canada,Fiji,24.089342,2.9119999
1994,Canada,Marshall Islands,-9,-9
1994,Canada,Palau,-9,-9
1994,Canada,Federated States of Micronesia,-9,-9
1994,Canada,Samoa,0.049547132,0.16062774
1994,Bahamas,Cuba,0.10049566,0.026010642
1994,Bahamas,Haiti,0.001243351,0.29023299
1994,Bahamas,Dominican Republic,0.0044,0
1994,Bahamas,Jamaica,0.92207551,0.001524998
1994,Bahamas,Trinidad and Tobago,4.697845,0.019071957
1994,Bahamas,Barbados,0.80241698,0.013794
1994,Bahamas,Dominica,0.06364233,0.024164815
1994,Bahamas,Grenada,0,0.009323704
1994,Bahamas,St. Lucia,0.016340705,0.000482222
1994,Bahamas,St. Vincent and the Grenadines,0.036885444,0.036842223
1994,Bahamas,Antigua & Barbuda,0.031528052,0
1994,Bahamas,St. Kitts and Nevis,0.013793522,0
1994,Bahamas,Mexico,78.581802,11.1639
1994,Bahamas,Belize,0,0
1994,Bahamas,Guatemala,0,0
1994,Bahamas,Honduras,0,0
1994,Bahamas,El Salvador,0,0
1994,Bahamas,Nicaragua,0,0
1994,Bahamas,Costa Rica,0.86810023,0.304649
1994,Bahamas,Panama,0.2396922,0.000205
1994,Bahamas,Colombia,19.863007,0.28824699
1994,Bahamas,Venezuela,0,0.026541
1994,Bahamas,Guyana,0.045422703,0
1994,Bahamas,Suriname,0,3.3285489
1994,Bahamas,Ecuador,0,0
1994,Bahamas,Peru,0.50489998,0.0154
1994,Bahamas,Brazil,16.5429,1.1835999
1994,Bahamas,Bolivia,0,0.03658
1994,Bahamas,Paraguay,0,0.009
1994,Bahamas,Chile,0,0.2
1994,Bahamas,Argentina,16.233801,0.69099998
1994,Bahamas,Uruguay,0.24420001,0
1994,Bahamas,United Kingdom,50.796684,52.870312
1994,Bahamas,Ireland,6.0925751,3.8239946
1994,Bahamas,Netherlands,8.6304979,11.508822
1994,Bahamas,Belgium,1.7666301,6.1878772
1994,Bahamas,Luxembourg,0.1233704,0.43212259
1994,Bahamas,France,41.593292,35.031776
1994,Bahamas,Monaco,-9,-9
1994,Bahamas,Liechtenstein,-9,-9
1994,Bahamas,Switzerland,29.774832,39.424953
1994,Bahamas,Spain,36.752239,35.078171
1994,Bahamas,Andorra,-9,-9
1994,Bahamas,Portugal,0.57157427,0.26108968
1994,Bahamas,Germany,20.380632,7.7505398
1994,Bahamas,Poland,64.586502,0.13699999
1994,Bahamas,Austria,0.89281011,0.39369592
1994,Bahamas,Hungary,0,0
1994,Bahamas,Czech Republic,0,0
1994,Bahamas,Slovakia,0.0164505,0.0062953
1994,Bahamas,Italy,312.89706,3.1754289
1994,Bahamas,San Marino,-9,-9
1994,Bahamas,Malta,0.013437456,0
1994,Bahamas,Albania,-9,0
1994,Bahamas,Macedonia,0,0
1994,Bahamas,Croatia,0.0583,0.31
1994,Bahamas,Yugoslavia,-9,-9
1994,Bahamas,Bosnia and Herzegovina,-9,-9
1994,Bahamas,Slovenia,0,0.007
1994,Bahamas,Greece,39.287804,8.9847994
1994,Bahamas,Cyprus,0,0.018492375
1994,Bahamas,Bulgaria,0,0
1994,Bahamas,Moldova,0,0
1994,Bahamas,Romania,7.9200001,0
1994,Bahamas,Russia,84.589996,2.7
1994,Bahamas,Estonia,0.44348577,0.000132112
1994,Bahamas,Latvia,1.9723001,0
1994,Bahamas,Lithuania,0,0
1994,Bahamas,Ukraine,-9,-9
1994,Bahamas,Belarus,0,0
1994,Bahamas,Armenia,-9,-9
1994,Bahamas,Georgia,-9,0
1994,Bahamas,Azerbaijan,-9,-9
1994,Bahamas,Finland,0.1045931,15.526277
1994,Bahamas,Sweden,2.822717,17.872025
1994,Bahamas,Norway,77.455246,47.212109
1994,Bahamas,Denmark,157.08704,4.8005724
1994,Bahamas,Iceland,0,0.25734735
1994,Bahamas,Cape Verde,-9,-9
1994,Bahamas,Sao Tome and Principe,-9,-9
1994,Bahamas,Guinea-Bissau,0,-9
1994,Bahamas,Equatorial Guinea,-9,-9
1994,Bahamas,Gambia,0,0.000835461
1994,Bahamas,Mali,-9,0
1994,Bahamas,Senegal,0,0
1994,Bahamas,Benin,0.006303981,0.020532968
1994,Bahamas,Mauritania,-9,-9
1994,Bahamas,Niger,-9,0
1994,Bahamas,Ivory Coast,0.96930736,1.80114E-05
1994,Bahamas,Guinea,-9,-9
1994,Bahamas,Burkina Faso,-9,-9
1994,Bahamas,Liberia,0,0
1994,Bahamas,Sierra Leone,0,0.001764746
1994,Bahamas,Ghana,0.01713481,0.079301603
1994,Bahamas,Togo,-9,0.00934626
1994,Bahamas,Cameroon,0,0
1994,Bahamas,Nigeria,0,0
1994,Bahamas,Gabon,0,0
1994,Bahamas,Central African Republic,-9,-9
1994,Bahamas,Chad,-9,-9
1994,Bahamas,Congo,6.0507436,0
1994,Bahamas,Democratic Republic of the Congo,0,0
1994,Bahamas,Uganda,-9,-9
1994,Bahamas,Kenya,0,0
1994,Bahamas,Tanzania,0,0
1994,Bahamas,Burundi,-9,-9
1994,Bahamas,Rwanda,-9,-9
1994,Bahamas,Somalia,0,0
1994,Bahamas,Djibouti,-9,-9
1994,Bahamas,Ethiopia,0,-9
1994,Bahamas,Eritrea,-9,-9
1994,Bahamas,Angola,5.1942463,6.277235
1994,Bahamas,Mozambique,-9,-9
1994,Bahamas,Zambia,0,0
1994,Bahamas,Zimbabwe,2.69888E-05,0.096483737
1994,Bahamas,Malawi,0,0
1994,Bahamas,South Africa,0.34670866,1.2555847
1994,Bahamas,Namibia,-9,-9
1994,Bahamas,Lesotho,-9,-9
1994,Bahamas,Botswana,-9,-9
1994,Bahamas,Swaziland,-9,-9
1994,Bahamas,Madagascar,0.013468522,0
1994,Bahamas,Comoros,-9,-9
1994,Bahamas,Mauritius,0,0
1994,Bahamas,Seychelles,0,0
1994,Bahamas,Morocco,0,0.029013177
1994,Bahamas,Algeria,0.0176,0.259
1994,Bahamas,Tunisia,0,0.037565958
1994,Bahamas,Libya,0,0
1994,Bahamas,Sudan,-9,-9
1994,Bahamas,Iran,0,0
1994,Bahamas,Turkey,0.35420001,3.165
1994,Bahamas,Iraq,0,0
1994,Bahamas,Egypt,0,0
1994,Bahamas,Syria,0,0
1994,Bahamas,Lebanon,0.00591151,10.300214
1994,Bahamas,Jordan,-9,-9
1994,Bahamas,Israel,0.22,0.40000001
1994,Bahamas,Saudi Arabia,3.0764754,0
1994,Bahamas,Yemen,0,0
1994,Bahamas,Kuwait,0,0
1994,Bahamas,Bahrain,0,0
1994,Bahamas,Qatar,0,-9
1994,Bahamas,United Arab Emirates,0,0
1994,Bahamas,Oman,-9,0
1994,Bahamas,Afghanistan,0,0
1994,Bahamas,Turkmenistan,0,0
1994,Bahamas,Tajikistan,-9,0
1994,Bahamas,Kyrgyzstan,0,0
1994,Bahamas,Uzbekistan,-9,-9
1994,Bahamas,Kazakhstan,0,0
1994,Bahamas,China,4.0018001,0
1994,Bahamas,Mongolia,-9,-9
1994,Bahamas,Taiwan,1.1011,0.8518182
1994,Bahamas,North Korea,0.035469055,0
1994,Bahamas,South Korea,3.96,8.3999996
1994,Bahamas,Japan,602.99469,13.016
1994,Bahamas,India,0.49191537,1.2755084
1994,Bahamas,Bhutan,-9,-9
1994,Bahamas,Pakistan,0.489712,0.32687628
1994,Bahamas,Bangladesh,0.04647259,0
1994,Bahamas,Myanmar,-9,-9
1994,Bahamas,Sri Lanka,0,0
1994,Bahamas,Maldives,-9,0
1994,Bahamas,Nepal,-9,-9
1994,Bahamas,Thailand,0.76110309,0.28230461
1994,Bahamas,Cambodia,-9,-9
1994,Bahamas,Laos,-9,-9
1994,Bahamas,Vietnam,0,0
1994,Bahamas,Malaysia,0.47937596,0.54007113
1994,Bahamas,Singapore,83.834297,15.301
1994,Bahamas,Brunei,0,0
1994,Bahamas,Philippines,0.264,1.073
1994,Bahamas,Indonesia,0.0638,0.001818182
1994,Bahamas,Australia,3.5219569,1.5892396
1994,Bahamas,Papua New Guinea,-9,0
1994,Bahamas,New Zealand,1.1276464,1.0754988
1994,Bahamas,Vanuatu,-9,0
1994,Bahamas,Solomon Islands,0,0
1994,Bahamas,Fiji,0,0
1994,Bahamas,Marshall Islands,-9,-9
1994,Bahamas,Palau,-9,-9
1994,Bahamas,Federated States of Micronesia,-9,-9
1994,Bahamas,Samoa,0,0
1994,Cuba,Haiti,0,0
1994,Cuba,Dominican Republic,0,0
1994,Cuba,Jamaica,0.006682576,0.000923722
1994,Cuba,Trinidad and Tobago,7.3995147,0.001350227
1994,Cuba,Barbados,0.001309,0.017689999
1994,Cuba,Dominica,0.12111408,0
1994,Cuba,Grenada,0,0.010927037
1994,Cuba,St. Lucia,0,0
1994,Cuba,St. Vincent and the Grenadines,0,0.042635184
1994,Cuba,Antigua & Barbuda,-9,-9
1994,Cuba,St. Kitts and Nevis,-9,0
1994,Cuba,Mexico,191.1162,12.8876
1994,Cuba,Belize,0.0198,0
1994,Cuba,Guatemala,0,0
1994,Cuba,Honduras,0,0
1994,Cuba,El Salvador,0.0033,1.223
1994,Cuba,Nicaragua,0.99000001,1.4
1994,Cuba,Costa Rica,0.227733,6.4624052
1994,Cuba,Panama,1.8920484,0.017256999
1994,Cuba,Colombia,38.747032,13.485803
1994,Cuba,Venezuela,99.884399,5.080698
1994,Cuba,Guyana,3.3285117,9.5297775
1994,Cuba,Suriname,0,0
1994,Cuba,Ecuador,0,0
1994,Cuba,Peru,1.0846,0.59619999
1994,Cuba,Brazil,27.6507,60.198601
1994,Cuba,Bolivia,0.0462,0.21389
1994,Cuba,Paraguay,0,0.0055
1994,Cuba,Chile,7.9200001,0.2
1994,Cuba,Argentina,53.034302,47.612999
1994,Cuba,Uruguay,0.11,5.4970002
1994,Cuba,United Kingdom,46.544472,16.342625
1994,Cuba,Ireland,4.915576,1.0445487
1994,Cuba,Netherlands,58.269894,101.35082
1994,Cuba,Belgium,32.219959,6.4776421
1994,Cuba,Luxembourg,2.250041,0.45235801
1994,Cuba,France,147.74678,43.026707
1994,Cuba,Monaco,-9,-9
1994,Cuba,Liechtenstein,-9,-9
1994,Cuba,Switzerland,8.8948202,8.0488272
1994,Cuba,Spain,319.9971,78.114059
1994,Cuba,Andorra,-9,-9
1994,Cuba,Portugal,1.1734329,47.489525
1994,Cuba,Germany,44.642979,29.901766
1994,Cuba,Poland,2.1933999,0.59500003
1994,Cuba,Austria,2.5403354,3.257843
1994,Cuba,Hungary,1.87,0.1
1994,Cuba,Czech Republic,0.99939454,0.14679559
1994,Cuba,Slovakia,2.0302117,0.184085
1994,Cuba,Italy,68.870163,50.381104
1994,Cuba,San Marino,-9,-9
1994,Cuba,Malta,0.25598523,0.034545131
1994,Cuba,Albania,0,0
1994,Cuba,Macedonia,0,0
1994,Cuba,Croatia,3.1427,6.197
1994,Cuba,Yugoslavia,-9,-9
