year,importer1,importer2,flow1,flow2
2002,United States of America,Croatia,149.89999,311.59326
2002,United States of America,Yugoslavia,-9,-9
2002,United States of America,Bosnia and Herzegovina,16.9,35.09
2002,United States of America,Slovenia,321.5,314.49573
2002,United States of America,Greece,601.5,1477.6949
2002,United States of America,Cyprus,27.299999,199.75606
2002,United States of America,Bulgaria,366.20001,171.34
2002,United States of America,Moldova,41.799999,48.0495
2002,United States of America,Romania,744.5,535.71002
2002,United States of America,Russia,7145.6001,2922.9543
2002,United States of America,Estonia,173.89999,166.62
2002,United States of America,Latvia,209.89999,63.532078
2002,United States of America,Lithuania,319.89999,219.2413
2002,United States of America,Ukraine,457.5,473.22067
2002,United States of America,Belarus,137,103.3285
2002,United States of America,Armenia,31.799999,54.154568
2002,United States of America,Georgia,18.799999,68.04306
2002,United States of America,Azerbaijan,36.599998,98.69503
2002,United States of America,Finland,3607.3999,1240.2942
2002,United States of America,Sweden,9551.9004,3274.7278
2002,United States of America,Norway,6075.2998,2105.313
2002,United States of America,Denmark,3345.7,1910.4681
2002,United States of America,Iceland,309.70001,247.09975
2002,United States of America,Cape Verde,-9,-9
2002,United States of America,Sao Tome and Principe,0.30000001,2.0899999
2002,United States of America,Guinea-Bissau,0,2.6400001
2002,United States of America,Equatorial Guinea,553.59998,119.57
2002,United States of America,Gambia,0.30000001,10.45
2002,United States of America,Mali,2.7,12.21
2002,United States of America,Senegal,4.0999999,106.09586
2002,United States of America,Benin,0.80000001,20.901585
2002,United States of America,Mauritania,1,25.08
2002,United States of America,Niger,0.89999998,20.564005
2002,United States of America,Ivory Coast,399.29999,89.459442
2002,United States of America,Guinea,84.5,69.190002
2002,United States of America,Burkina Faso,2.9000001,18.539911
2002,United States of America,Liberia,47.5,30.58
2002,United States of America,Sierra Leone,4,27.83
2002,United States of America,Ghana,128.60001,211.86
2002,United States of America,Togo,3.2,18.498386
2002,United States of America,Cameroon,183.5,155.74956
2002,United States of America,Nigeria,6219,1121.3409
2002,United States of America,Gabon,1665.4,71.940002
2002,United States of America,Central African Republic,2.0999999,7.1500001
2002,United States of America,Chad,6.0999999,140.14
2002,United States of America,Congo,210.5,66.15033
2002,United States of America,Democratic Republic of the Congo,209.3,31.02
2002,United States of America,Uganda,17.1,35.844307
2002,United States of America,Kenya,202.10001,186.06531
2002,United States of America,Tanzania,26.6,91.381523
2002,United States of America,Burundi,0.80000001,1.9904397
2002,United States of America,Rwanda,3.3,11.22
2002,United States of America,Somalia,0.30000001,6.71
2002,United States of America,Djibouti,2,61.599998
2002,United States of America,Ethiopia,28.299999,126.04988
2002,United States of America,Eritrea,0.30000001,28.799999
2002,United States of America,Angola,3275.3,409.75
2002,United States of America,Mozambique,9.1999998,65.698586
2002,United States of America,Zambia,8.1000004,15.522873
2002,United States of America,Zimbabwe,108.6,66.781548
2002,United States of America,Malawi,76.400002,33
2002,United States of America,South Africa,4182.7002,3271.9285
2002,United States of America,Namibia,58.900002,57.799999
2002,United States of America,Lesotho,342.79999,2
2002,United States of America,Botswana,30.200001,31.700001
2002,United States of America,Swaziland,123.1,11.5
2002,United States of America,Madagascar,225.5,17.669428
2002,United States of America,Comoros,5.4000001,0.11
2002,United States of America,Mauritius,301.39999,69.329208
2002,United States of America,Seychelles,27.4,5.7481403
2002,United States of America,Morocco,424.79999,509.47458
2002,United States of America,Algeria,2560.1001,1160.704
2002,United States of America,Tunisia,98.400002,301.1525
2002,United States of America,Libya,0,20.129999
2002,United States of America,Sudan,1.5,11.88
2002,United States of America,Iran,162.89999,57.106544
2002,United States of America,Turkey,3759.8999,3100.4541
2002,United States of America,Iraq,3798.1001,34.759998
2002,United States of America,Egypt,1416.7,1684.2854
2002,United States of America,Syria,159.7,301.51001
2002,United States of America,Lebanon,65.900002,466.04425
2002,United States of America,Jordan,437.70001,392.95959
2002,United States of America,Israel,12643.8,6134.1001
2002,United States of America,Saudi Arabia,13891.5,5267.1719
2002,United States of America,Yemen,257.89999,131.16945
2002,United States of America,Kuwait,2052.2,1116.17
2002,United States of America,Bahrain,419.39999,461.12
2002,United States of America,Qatar,534.90002,528.2738
2002,United States of America,United Arab Emirates,998.20001,2351.7
2002,United States of America,Oman,422.70001,393.47159
2002,United States of America,Afghanistan,4.6999998,87.889999
2002,United States of America,Turkmenistan,63.299999,137.33275
2002,United States of America,Tajikistan,1.3,6.0999999
2002,United States of America,Kyrgyzstan,5.5,47.380001
2002,United States of America,Uzbekistan,81.400002,151.91
2002,United States of America,Kazakhstan,348.20001,461.4552
2002,United States of America,China,144573,39178.34
2002,United States of America,Mongolia,171.60001,23.364201
2002,United States of America,Taiwan,33519.5,18394.4
2002,United States of America,North Korea,0,27.610001
2002,United States of America,South Korea,36909.699,23111.287
2002,United States of America,Japan,124633,58588.914
2002,United States of America,India,12449.6,4129.4102
2002,United States of America,Bhutan,0.89999998,0.80000001
2002,United States of America,Pakistan,2482.2,723.27454
2002,United States of America,Bangladesh,2286.2,234.19247
2002,United States of America,Myanmar,379.89999,11.55
2002,United States of America,Sri Lanka,1923.5,217.83563
2002,United States of America,Maldives,121.6,4.9894824
2002,United States of America,Nepal,165.60001,32.900002
2002,United States of America,Thailand,15682.9,6197.2686
2002,United States of America,Cambodia,1145.9,15.6
2002,United States of America,Laos,2.9000001,4.6199999
2002,United States of America,Vietnam,2584.8,458.29999
2002,United States of America,Malaysia,24733.699,13098.9
2002,United States of America,Singapore,15093.4,16604.893
2002,United States of America,Brunei,306.20001,51.150002
2002,United States of America,Philippines,11431.1,7288.917
2002,United States of America,Indonesia,10385.4,2644.0852
2002,United States of America,East Timor,-9,-9
2002,United States of America,Australia,6823.7998,14024.399
2002,United States of America,Papua New Guinea,96.699997,25.629999
2002,United States of America,New Zealand,2470.7,2060.5376
2002,United States of America,Vanuatu,2.8,0.66000003
2002,United States of America,Solomon Islands,0.80000001,1.98
2002,United States of America,Kiribati,1.3,3.7
2002,United States of America,Tuvalu,0,0
2002,United States of America,Fiji,170.39999,18.59
2002,United States of America,Tonga,11.3,12.32
2002,United States of America,Nauru,0.60000002,2.9000001
2002,United States of America,Marshall Islands,-9,-9
2002,United States of America,Palau,0,0
2002,United States of America,Federated States of Micronesia,-9,-9
2002,United States of America,Samoa,7.8000002,7.6999998
2002,Canada,Bahamas,11.537003,25.836691
2002,Canada,Cuba,228.19029,176.50275
2002,Canada,Haiti,7.4563565,27.51239
2002,Canada,Dominican Republic,82.484413,71.997169
2002,Canada,Jamaica,182.49602,112.63605
2002,Canada,Trinidad and Tobago,116.60082,103.54672
2002,Canada,Barbados,5.2992644,37.4011
2002,Canada,Dominica,0.67147362,1.7934256
2002,Canada,Grenada,0.93267018,2.8377132
2002,Canada,St. Lucia,0.27727002,6.6126409
2002,Canada,St. Vincent and the Grenadines,0.43815455,4.1372428
2002,Canada,Antigua & Barbuda,0.13753732,5.5002127
2002,Canada,St. Kitts and Nevis,5.2065721,18.04677
2002,Canada,Mexico,8874.1426,4928.3364
2002,Canada,Belize,4.6862273,3.4422824
2002,Canada,Guatemala,100.60902,73.150337
2002,Canada,Honduras,89.482872,19.926769
2002,Canada,El Salvador,38.332142,34.247707
2002,Canada,Nicaragua,31.836138,19.149048
2002,Canada,Costa Rica,172.61186,68.404999
2002,Canada,Panama,8.538847,20.035082
2002,Canada,Colombia,274.97565,264.86646
2002,Canada,Venezuela,860.58655,298.22983
2002,Canada,Guyana,158.00999,7.4422855
2002,Canada,Suriname,32.777531,1.2888808
2002,Canada,Ecuador,112.15028,64.208076
2002,Canada,Peru,204.91284,82.310379
2002,Canada,Brazil,1336.4905,813.45856
2002,Canada,Bolivia,10.027631,12.552952
2002,Canada,Paraguay,7.3527875,3.362139
2002,Canada,Chile,466.3526,320.29999
2002,Canada,Argentina,226.42445,65.197983
2002,Canada,Uruguay,33.642342,6.9685712
2002,Canada,United Kingdom,6822.687,5543.9292
2002,Canada,Ireland,1204.5439,390.57529
2002,Canada,Netherlands,1028.0245,1375.3033
2002,Canada,Belgium,977.26544,1020.06
2002,Canada,Luxembourg,58.735374,29.212099
2002,Canada,France,4107.52,2094.5984
2002,Canada,Monaco,-9,-9
2002,Canada,Liechtenstein,-9,-9
2002,Canada,Switzerland,1075.9142,299.50092
2002,Canada,Spain,716.7926,564.4809
2002,Canada,Andorra,-9,-9
2002,Canada,Portugal,175.98776,77.303299
2002,Canada,Germany,5805.356,2690.4399
2002,Canada,Poland,218.69562,159.5528
2002,Canada,Austria,679.56671,257.2847
2002,Canada,Hungary,117.05647,100.851
2002,Canada,Czech Republic,124.83805,113.16334
2002,Canada,Slovakia,38.853951,21.599937
2002,Canada,Italy,3013.2341,1162.6624
2002,Canada,San Marino,-9,-9
2002,Canada,Malta,9.3137665,7.8785005
2002,Canada,Albania,0.35105869,1.9696925
2002,Canada,Macedonia,3.0360734,2.4986823
2002,Canada,Croatia,12.149451,15.589362
2002,Canada,Yugoslavia,-9,-9
2002,Canada,Bosnia and Herzegovina,1.8855903,0.48278782
2002,Canada,Slovenia,39.311249,35.06514
2002,Canada,Greece,74.287262,92.417
2002,Canada,Cyprus,1.6501651,9.7397871
2002,Canada,Bulgaria,48.651894,25.143
2002,Canada,Moldova,2.6314292,0.72920001
2002,Canada,Romania,89.29361,48.759998
2002,Canada,Russia,266.91635,222.47069
2002,Canada,Estonia,38.981457,9.8599997
2002,Canada,Latvia,8.7696829,6.3718104
2002,Canada,Lithuania,17.374178,12.6479
2002,Canada,Ukraine,59.481052,22.53826
2002,Canada,Belarus,7.7660151,10.6633
2002,Canada,Armenia,1.6872747,2.2823789
2002,Canada,Georgia,0.46714464,0.45851675
2002,Canada,Azerbaijan,0.55689025,2.52388
2002,Canada,Finland,493.23395,128.3221
2002,Canada,Sweden,1302.5601,261.04944
2002,Canada,Norway,2754.375,722.63025
2002,Canada,Denmark,720.66339,228.69733
2002,Canada,Iceland,37.699917,17.906986
2002,Canada,Cape Verde,-9,-9
2002,Canada,Sao Tome and Principe,0.95150739,0.028019918
2002,Canada,Guinea-Bissau,0.001859775,0.02526433
2002,Canada,Equatorial Guinea,207.06319,1.4752281
2002,Canada,Gambia,0.031259619,0.37074271
2002,Canada,Mali,2.152607,2.1995749
2002,Canada,Senegal,0.73663199,11.171738
2002,Canada,Benin,0.001969128,2.8593018
2002,Canada,Mauritania,0.40235266,2.18661
2002,Canada,Niger,0.99823636,0.37640628
2002,Canada,Ivory Coast,49.149597,10.579054
2002,Canada,Guinea,28.550024,4.3848629
2002,Canada,Burkina Faso,0.024399914,1.075054
2002,Canada,Liberia,1.320415,1.1542735
2002,Canada,Sierra Leone,1.73488,3.5521541
2002,Canada,Ghana,28.871429,48.043774
2002,Canada,Togo,0.488323,23.435064
2002,Canada,Cameroon,7.4613919,20.505054
2002,Canada,Nigeria,142.53212,33.835114
2002,Canada,Gabon,1.8404832,4.5053449
2002,Canada,Central African Republic,0.25700489,0.28892508
2002,Canada,Chad,0.028445603,0.79448551
2002,Canada,Congo,0.71848285,3.7647696
2002,Canada,Democratic Republic of the Congo,0.000274338,7.4199109
2002,Canada,Uganda,0.45504546,6.6980519
2002,Canada,Kenya,8.6070309,15.019679
2002,Canada,Tanzania,2.4339683,17.68549
2002,Canada,Burundi,0.31153333,0.81622422
2002,Canada,Rwanda,0.57873946,1.2001998
2002,Canada,Somalia,0.21796133,0.1424143
2002,Canada,Djibouti,0.45832977,0.70354223
2002,Canada,Ethiopia,4.2577839,6.4642248
2002,Canada,Eritrea,0.046444435,0.17815794
2002,Canada,Angola,0.035051979,4.6835799
2002,Canada,Mozambique,0.12137108,5.2826815
2002,Canada,Zambia,1.0360372,7.7182035
2002,Canada,Zimbabwe,6.7492023,3.3405573
2002,Canada,Malawi,1.1061528,4.2174087
2002,Canada,South Africa,343.27792,252.24384
2002,Canada,Namibia,14.261441,0.68029249
2002,Canada,Lesotho,3.635875,0.036634993
2002,Canada,Botswana,0.6191287,1.7633755
2002,Canada,Swaziland,1.6439818,0.21663031
2002,Canada,Madagascar,3.549686,0.41248423
2002,Canada,Comoros,0.14890592,0.015943153
2002,Canada,Mauritius,9.617382,3.5908191
2002,Canada,Seychelles,0.61830688,0.41970548
2002,Canada,Morocco,60.611423,160.19025
2002,Canada,Algeria,1208.7744,334.99283
2002,Canada,Tunisia,11.019634,90.144432
2002,Canada,Libya,0.018219549,31.534685
2002,Canada,Sudan,0.16861174,36.191189
2002,Canada,Iran,38.288467,223.3786
2002,Canada,Turkey,281.5509,321.48517
2002,Canada,Iraq,764.25916,9.7127247
2002,Canada,Egypt,40.574219,67.437897
2002,Canada,Syria,35.027599,12.114573
2002,Canada,Lebanon,5.7169285,24.575762
2002,Canada,Jordan,2.8793247,15.324362
2002,Canada,Israel,440.8584,375.5
2002,Canada,Saudi Arabia,524.78381,352.28427
2002,Canada,Yemen,0.084873021,17.342833
2002,Canada,Kuwait,17.296087,52.017014
2002,Canada,Bahrain,8.9695368,9.9771595
2002,Canada,Qatar,0.34348017,31.795259
2002,Canada,United Arab Emirates,21.016424,225.2
2002,Canada,Oman,2.1029234,29.237368
2002,Canada,Afghanistan,0.25463751,1.3083265
2002,Canada,Turkmenistan,8.5031042,7.6109052
2002,Canada,Tajikistan,0.26710451,1
2002,Canada,Kyrgyzstan,0.24002174,9.0500002
2002,Canada,Uzbekistan,5.7876849,2.7234516
2002,Canada,Kazakhstan,7.2929082,46.613201
2002,Canada,China,11963.442,4685.2642
2002,Canada,Mongolia,6.9783773,2.5223
2002,Canada,Taiwan,2973.1157,684.89862
2002,Canada,North Korea,0.053896435,14.849757
2002,Canada,South Korea,3406.6465,1845.5417
2002,Canada,Japan,10798.561,7153.3374
2002,Canada,India,930.08734,557.07654
2002,Canada,Bhutan,0.004147728,0.29069865
2002,Canada,Pakistan,203.31319,78.325195
2002,Canada,Bangladesh,115.19949,51.699387
2002,Canada,Myanmar,32.511425,0.40726432
2002,Canada,Sri Lanka,77.700546,13.436597
2002,Canada,Maldives,1.9458146,6.0973349
2002,Canada,Nepal,6.1930552,3.4000001
2002,Canada,Thailand,1246.4756,414.20718
2002,Canada,Cambodia,14.558352,1.0176418
2002,Canada,Laos,2.3696423,0.027034866
2002,Canada,Vietnam,198.99402,63.700001
2002,Canada,Malaysia,1414.4504,332.57822
2002,Canada,Singapore,691.82629,575.90601
2002,Canada,Brunei,4.332376,1.2214323
2002,Canada,Philippines,779.90381,260.80771
2002,Canada,Indonesia,675.37616,411.92068
2002,Canada,East Timor,-9,-9
2002,Canada,Australia,1196.0728,1057.4995
2002,Canada,Papua New Guinea,0.69800079,1.0662364
2002,Canada,New Zealand,388.99438,174.37373
2002,Canada,Vanuatu,0.029180476,0.37214082
2002,Canada,Solomon Islands,0.038541399,0.10324421
2002,Canada,Kiribati,0.002141799,0
2002,Canada,Tuvalu,0,-9
2002,Canada,Fiji,4.1550145,4.4985242
2002,Canada,Tonga,0.020636855,0.67260307
2002,Canada,Nauru,0.34451061,0.002125297
2002,Canada,Marshall Islands,-9,-9
2002,Canada,Palau,-9,-9
2002,Canada,Federated States of Micronesia,-9,-9
2002,Canada,Samoa,0.09375532,0.1207603
2002,Bahamas,Cuba,0.2457166,0
2002,Bahamas,Haiti,0.13780053,0.6926983
2002,Bahamas,Dominican Republic,0.65536326,0.21760564
2002,Bahamas,Jamaica,2.6449049,0.88567299
2002,Bahamas,Trinidad and Tobago,26.170391,2.2872813
2002,Bahamas,Barbados,2.2693,0.1763
2002,Bahamas,Dominica,0.059247836,0.060694866
2002,Bahamas,Grenada,4.88131E-05,0.11684091
2002,Bahamas,St. Lucia,0.002391844,0.056046363
2002,Bahamas,St. Vincent and the Grenadines,0.010555519,0.15305296
2002,Bahamas,Antigua & Barbuda,0.053127915,0.11787757
2002,Bahamas,St. Kitts and Nevis,3.56336E-05,0.011045082
2002,Bahamas,Mexico,10.305243,52.705112
2002,Bahamas,Belize,0.019110344,0.29054913
2002,Bahamas,Guatemala,0.66737437,29.310629
2002,Bahamas,Honduras,0.5890379,3.01103
2002,Bahamas,El Salvador,0.74175441,13.776141
2002,Bahamas,Nicaragua,0,0
2002,Bahamas,Costa Rica,3.2779076,16.541382
2002,Bahamas,Panama,13.991502,0
2002,Bahamas,Colombia,50.428383,0.097675003
2002,Bahamas,Venezuela,239.90891,0
2002,Bahamas,Guyana,0,0.009131361
2002,Bahamas,Suriname,0.001962118,0.007763077
2002,Bahamas,Ecuador,9.7104244,0.068089999
2002,Bahamas,Peru,16.051035,108.89451
2002,Bahamas,Brazil,111.95541,4.7679996
2002,Bahamas,Bolivia,0.098466888,0.000293
2002,Bahamas,Paraguay,0,31.32844
2002,Bahamas,Chile,1.1,0
2002,Bahamas,Argentina,8.1430731,0.46816799
2002,Bahamas,Uruguay,0.70777994,0.000900776
2002,Bahamas,United Kingdom,59.625546,30.792246
2002,Bahamas,Ireland,3.42694,0.0015
2002,Bahamas,Netherlands,8.3909101,1.5448999
2002,Bahamas,Belgium,6.5482645,0.059999999
2002,Bahamas,Luxembourg,0.17094,0
2002,Bahamas,France,28.76775,90.344902
2002,Bahamas,Monaco,-9,-9
2002,Bahamas,Liechtenstein,-9,-9
2002,Bahamas,Switzerland,72.098373,43.871151
2002,Bahamas,Spain,119.27058,132.38409
2002,Bahamas,Andorra,-9,-9
2002,Bahamas,Portugal,0.41767001,0.085500002
2002,Bahamas,Germany,610.82233,150
2002,Bahamas,Poland,12.38303,23.745001
2002,Bahamas,Austria,1.3387001,0.3793
2002,Bahamas,Hungary,0.69959998,0.192
2002,Bahamas,Czech Republic,2.5199673,0.40319479
2002,Bahamas,Slovakia,0.004815445,0.096646845
2002,Bahamas,Italy,382.43304,8.4889002
2002,Bahamas,San Marino,-9,-9
2002,Bahamas,Malta,0,0.15418096
2002,Bahamas,Albania,0,0
2002,Bahamas,Macedonia,0,0
2002,Bahamas,Croatia,0.500126,0.42452499
2002,Bahamas,Yugoslavia,-9,-9
2002,Bahamas,Bosnia and Herzegovina,-9,-9
2002,Bahamas,Slovenia,0.0006303,0.065318003
2002,Bahamas,Greece,16.88555,27.3482
2002,Bahamas,Cyprus,0.1328072,0.30836448
2002,Bahamas,Bulgaria,0.2552,0.037
2002,Bahamas,Moldova,0,0.0027
2002,Bahamas,Romania,13.805,0.27000001
2002,Bahamas,Russia,13.166194,0.51354599
2002,Bahamas,Estonia,4.3119998,0.07
2002,Bahamas,Latvia,0.27224568,0.003235243
2002,Bahamas,Lithuania,0.02134,2.0566001
2002,Bahamas,Ukraine,2.0168171,1.49296
2002,Bahamas,Belarus,0,0.25130001
2002,Bahamas,Armenia,1.579147,0
2002,Bahamas,Georgia,0,3.1679926
2002,Bahamas,Azerbaijan,0,0
2002,Bahamas,Finland,2.31726,0
2002,Bahamas,Sweden,6.464808,0.28804111
2002,Bahamas,Norway,538.16895,0.059231967
2002,Bahamas,Denmark,113.94713,0.025333406
2002,Bahamas,Iceland,0.095766678,1.299813
2002,Bahamas,Cape Verde,-9,-9
2002,Bahamas,Sao Tome and Principe,-9,-9
2002,Bahamas,Guinea-Bissau,0,-9
2002,Bahamas,Equatorial Guinea,-9,-9
2002,Bahamas,Gambia,0,0
2002,Bahamas,Mali,-9,0
2002,Bahamas,Senegal,0,0
2002,Bahamas,Benin,0,0.008003005
2002,Bahamas,Mauritania,-9,-9
2002,Bahamas,Niger,-9,0.64317757
2002,Bahamas,Ivory Coast,0.49010107,1.4941525
2002,Bahamas,Guinea,0,0.001112781
2002,Bahamas,Burkina Faso,-9,-9
2002,Bahamas,Liberia,0.016602473,0
2002,Bahamas,Sierra Leone,0,0
2002,Bahamas,Ghana,0,0
2002,Bahamas,Togo,0,0.093785509
2002,Bahamas,Cameroon,0,0
2002,Bahamas,Nigeria,0,0.62290531
2002,Bahamas,Gabon,0.002990034,0
2002,Bahamas,Central African Republic,-9,-9
2002,Bahamas,Chad,-9,-9
2002,Bahamas,Congo,0,0
2002,Bahamas,Democratic Republic of the Congo,0,0
2002,Bahamas,Uganda,0,0
2002,Bahamas,Kenya,0.062160999,0.13204768
2002,Bahamas,Tanzania,0,0.000778397
2002,Bahamas,Burundi,-9,-9
2002,Bahamas,Rwanda,-9,-9
2002,Bahamas,Somalia,0,0
2002,Bahamas,Djibouti,-9,-9
2002,Bahamas,Ethiopia,0,-9
2002,Bahamas,Eritrea,-9,-9
2002,Bahamas,Angola,0,0
2002,Bahamas,Mozambique,-9,-9
2002,Bahamas,Zambia,0,0.008716214
2002,Bahamas,Zimbabwe,9.98216E-05,0
2002,Bahamas,Malawi,0,0
2002,Bahamas,South Africa,35.565224,0.94487733
2002,Bahamas,Namibia,-9,-9
2002,Bahamas,Lesotho,-9,-9
2002,Bahamas,Botswana,-9,-9
2002,Bahamas,Swaziland,-9,-9
2002,Bahamas,Madagascar,0.000360014,0.14142385
2002,Bahamas,Comoros,-9,-9
2002,Bahamas,Mauritius,0.001919071,0.00890311
2002,Bahamas,Seychelles,0,0
2002,Bahamas,Morocco,0,0.12304249
2002,Bahamas,Algeria,0.013348102,0
2002,Bahamas,Tunisia,0.045784742,0.017411845
2002,Bahamas,Libya,0,0
2002,Bahamas,Sudan,-9,-9
2002,Bahamas,Iran,0,0
2002,Bahamas,Turkey,25.845966,0.38828
2002,Bahamas,Iraq,0,0
2002,Bahamas,Egypt,0,0
2002,Bahamas,Syria,0,0
2002,Bahamas,Lebanon,0.0011638,0.11894531
2002,Bahamas,Jordan,-9,-9
2002,Bahamas,Israel,0.66000003,0.80000001
2002,Bahamas,Saudi Arabia,23.65093,0.010921867
2002,Bahamas,Yemen,0,0
2002,Bahamas,Kuwait,0,0
2002,Bahamas,Bahrain,0,0.04211738
2002,Bahamas,Qatar,0,-9
2002,Bahamas,United Arab Emirates,0,0
2002,Bahamas,Oman,0,0
2002,Bahamas,Afghanistan,0,0
2002,Bahamas,Turkmenistan,0,0.156969
2002,Bahamas,Tajikistan,0,0
2002,Bahamas,Kyrgyzstan,0,0
2002,Bahamas,Uzbekistan,-9,-9
2002,Bahamas,Kazakhstan,32.278179,1.5366
2002,Bahamas,China,72.30558,0.074761741
2002,Bahamas,Mongolia,-9,0
2002,Bahamas,Taiwan,54.4049,0.059999999
2002,Bahamas,North Korea,0.154403,0
2002,Bahamas,South Korea,1063.9983,0.012734
2002,Bahamas,Japan,528.17078,2.024648
2002,Bahamas,India,2.8022645,0.26768634
2002,Bahamas,Bhutan,-9,-9
2002,Bahamas,Pakistan,2.5279617,0.1522788
2002,Bahamas,Bangladesh,0,0
2002,Bahamas,Myanmar,-9,-9
2002,Bahamas,Sri Lanka,0,0
2002,Bahamas,Maldives,-9,0.22171141
2002,Bahamas,Nepal,-9,-9
2002,Bahamas,Thailand,0.93510324,0.014201534
2002,Bahamas,Cambodia,-9,-9
2002,Bahamas,Laos,-9,-9
2002,Bahamas,Vietnam,0,0
2002,Bahamas,Malaysia,0.26258013,0.35765263
2002,Bahamas,Singapore,159.4156,36.01218
2002,Bahamas,Brunei,0,0
2002,Bahamas,Philippines,2.7448277,0
2002,Bahamas,Indonesia,0.91586,14.1468
2002,Bahamas,East Timor,-9,-9
2002,Bahamas,Australia,3.8332725,1.6452254
2002,Bahamas,Papua New Guinea,-9,0
2002,Bahamas,New Zealand,1.1714644,0.001381012
2002,Bahamas,Vanuatu,-9,0
2002,Bahamas,Solomon Islands,0,0
2002,Bahamas,Kiribati,-9,-9
2002,Bahamas,Tuvalu,-9,-9
2002,Bahamas,Fiji,0,0
2002,Bahamas,Tonga,0,0
2002,Bahamas,Nauru,-9,-9
2002,Bahamas,Marshall Islands,-9,-9
2002,Bahamas,Palau,-9,-9
2002,Bahamas,Federated States of Micronesia,-9,-9
2002,Bahamas,Samoa,0.008301237,0
2002,Cuba,Haiti,0.000137948,8.2459822
2002,Cuba,Dominican Republic,9.201849,36.77898
2002,Cuba,Jamaica,3.5860298,3.9927499
2002,Cuba,Trinidad and Tobago,13.904034,0.22145961
2002,Cuba,Barbados,0.054285001,0.287
2002,Cuba,Dominica,0,0
2002,Cuba,Grenada,0,0.024983453
2002,Cuba,St. Lucia,9.76263E-05,0.072287828
2002,Cuba,St. Vincent and the Grenadines,0.038453147,0
2002,Cuba,Antigua & Barbuda,-9,-9
2002,Cuba,St. Kitts and Nevis,-9,0.000196584
2002,Cuba,Mexico,157.67274,26.718439
2002,Cuba,Belize,0.087643996,24.159309
2002,Cuba,Guatemala,6.323164,3.3793039
2002,Cuba,Honduras,0.55630189,1.7527699
2002,Cuba,El Salvador,1.3758292,0.2507855
2002,Cuba,Nicaragua,1.1140355,0.28655076
2002,Cuba,Costa Rica,8.5653362,1.3678581
2002,Cuba,Panama,2.1755447,0.14292
2002,Cuba,Colombia,66.457687,3.791477
2002,Cuba,Venezuela,335.9411,5.2744999
2002,Cuba,Guyana,8.7479544,25.046049
2002,Cuba,Suriname,0.062209353,0
2002,Cuba,Ecuador,4.2622018,0.82118899
2002,Cuba,Peru,0.8561694,0.40778971
2002,Cuba,Brazil,81.284286,15.528765
2002,Cuba,Bolivia,0.0040293,0.67624497
2002,Cuba,Paraguay,0.052244499,0.2274195
