year,importer1,id1,importer2,id2,flow1,flow2
2005,United States of America,USA,Canada,CAN,291943.5,195360.28
2005,United States of America,USA,Bahamas,BHS,726.29999,1945.79
2005,United States of America,USA,Cuba,CUB,0,397.87
2005,United States of America,USA,Haiti,HTI,458.5,756.90997
2005,United States of America,USA,Dominican Republic,DOM,4721.3999,5005.6099
2005,United States of America,USA,Jamaica,JAM,410.89999,2103.5134
2005,United States of America,USA,Trinidad and Tobago,TTO,8342.2002,1583.01
2005,United States of America,USA,Barbados,BRB,33.400002,595.27936
2005,United States of America,USA,Dominica,DMA,3.8,67.43
2005,United States of America,USA,Grenada,GRD,6,90.639999
2005,United States of America,USA,St. Lucia,LCA,33.599998,148.06
2005,United States of America,USA,St. Vincent and the Grenadines,VCT,15.7,79.984604
2005,United States of America,USA,Antigua & Barbuda,ATG,4.5999999,189.89999
2005,United States of America,USA,St. Kitts and Nevis,KNA,55.799999,138.82001
2005,United States of America,USA,Mexico,MEX,172484.8,130402.07
2005,United States of America,USA,Belize,BLZ,104.1,238.48
2005,United States of America,USA,Guatemala,GTM,3342.3,4000.9392
2005,United States of America,USA,Honduras,HND,3919.8,1821.2632
2005,United States of America,USA,El Salvador,SLV,2052.5,2470.8872
2005,United States of America,USA,Nicaragua,NIC,1226.6,524.83197
2005,United States of America,USA,Costa Rica,CRI,3601.8,4050.8157
2005,United States of America,USA,Panama,PAN,349.20001,1130.2162
2005,United States of America,USA,Colombia,COL,9424.2998,6012.6733
2005,United States of America,USA,Venezuela,VEN,35292.102,6894.3188
2005,United States of America,USA,Guyana,GUY,133.10001,192.83
2005,United States of America,USA,Suriname,SUR,171.2,72.485672
2005,United States of America,USA,Ecuador,ECU,6214.7002,2031.9149
2005,United States of America,USA,Peru,PER,5395.3999,2370.0339
2005,United States of America,USA,Brazil,BRA,26220.6,14137.723
2005,United States of America,USA,Bolivia,BOL,307.60001,324.0264
2005,United States of America,USA,Paraguay,PRY,61.5,189.48244
2005,United States of America,USA,Chile,CHL,7446.3999,5129.2808
2005,United States of America,USA,Argentina,ARG,4944.8999,4523.4019
2005,United States of America,USA,Uruguay,URY,784.20001,260.84723
2005,United States of America,USA,United Kingdom,GBR,52380.301,36923.48
2005,United States of America,USA,Ireland,IRL,28770.1,9466.6992
2005,United States of America,USA,Netherlands,NLD,15503.1,27537.152
2005,United States of America,USA,Belgium,BEL,13399.1,17070.184
2005,United States of America,USA,Luxembourg,LUX,410.29999,699.89429
2005,United States of America,USA,France,FRA,34774.301,25488.576
2005,United States of America,USA,Monaco,MCO,-9,-9
2005,United States of America,USA,Liechtenstein,LIE,-9,-9
2005,United States of America,USA,Switzerland,CHE,13482.5,7086.2886
2005,United States of America,USA,Spain,ESP,9127.7998,7638.249
2005,United States of America,USA,Andorra,AND,-9,-9
2005,United States of America,USA,Portugal,PRT,2414.8999,1335.0782
2005,United States of America,USA,Germany,DEU,86937.602,51367.246
2005,United States of America,USA,Poland,POL,2074,1222.7603
2005,United States of America,USA,Austria,AUT,6312.3999,2831.2676
2005,United States of America,USA,Hungary,HUN,2632.8999,1095.3654
2005,United States of America,USA,Czech Republic,CZE,2305.3999,2008.3346
2005,United States of America,USA,Slovakia,SVK,993.5,269.82599
2005,United States of America,USA,Italy,ITA,32418.9,13359.736
2005,United States of America,USA,San Marino,SMR,-9,-9
2005,United States of America,USA,Malta,MLT,288.70001,198.6144
2005,United States of America,USA,Albania,ALB,39,37.569912
