year,importer1,id1,importer2,id2,flow1,flow2
2000,United States of America,USA,Canada,CAN,229190.8,169067.98
2000,United States of America,USA,Bahamas,BHS,278.39999,1157.97
2000,United States of America,USA,Cuba,CUB,0.40000001,3.4100001
2000,United States of America,USA,Haiti,HTI,308.60001,274.93622
2000,United States of America,USA,Dominican Republic,DOM,4474.3999,6321.8257
2000,United States of America,USA,Jamaica,JAM,669.20001,1561.2205
2000,United States of America,USA,Trinidad and Tobago,TTO,2353.3,807.69348
2000,United States of America,USA,Barbados,BRB,40.900002,480.18469
2000,United States of America,USA,Dominica,DMA,7.5,55.185184
2000,United States of America,USA,Grenada,GRD,27,110.04596
2000,United States of America,USA,St. Lucia,LCA,23.6,143.17438
2000,United States of America,USA,St. Vincent and the Grenadines,VCT,9.3000002,61.803017
2000,United States of America,USA,Antigua & Barbuda,ATG,2.2,136.5
2000,United States of America,USA,St. Kitts and Nevis,KNA,39.099998,111.50736
2000,United States of America,USA,Mexico,MEX,135080.41,140287.89
2000,United States of America,USA,Belize,BLZ,93.199997,222.8075
2000,United States of America,USA,Guatemala,GTM,2743.8,2076.4302
2000,United States of America,USA,Honduras,HND,3173.7,1356.457
2000,United States of America,USA,El Salvador,SLV,1952.5,2475.8005
2000,United States of America,USA,Nicaragua,NIC,597.29999,450.94409
2000,United States of America,USA,Costa Rica,CRI,3717,1509.394
2000,United States of America,USA,Panama,PAN,345.70001,1120.3938
2000,United States of America,USA,Colombia,COL,7219.3999,4011.48
2000,United States of America,USA,Venezuela,VEN,18612.1,6358.0947
2000,United States of America,USA,Guyana,GUY,160.10001,175.00999
2000,United States of America,USA,Suriname,SUR,136.5,144.32001
2000,United States of America,USA,Ecuador,ECU,2447.2,850.71729
2000,United States of America,USA,Peru,PER,2112.8999,1982.0344
2000,United States of America,USA,Brazil,BRA,14393.1,14302.623
2000,United States of America,USA,Bolivia,BOL,189.10001,454.4556
2000,United States of America,USA,Paraguay,PRY,44.099998,161.76746
2000,United States of America,USA,Chile,CHL,3601.8,3296.6101
2000,United States of America,USA,Argentina,ARG,3316.3999,4822.4932
2000,United States of America,USA,Uruguay,URY,292.79999,339.34521
2000,United States of America,USA,United Kingdom,GBR,43676.801,44996.488
2000,United States of America,USA,Ireland,IRL,15825,8200.459
2000,United States of America,USA,Netherlands,NLD,9954.2998,21925.471
2000,United States of America,USA,Belgium,BEL,10149.9,13282.797
2000,United States of America,USA,Luxembourg,LUX,349.10001,385.81039
2000,United States of America,USA,France,FRA,30084.4,24556.785
2000,United States of America,USA,Monaco,MCO,-9,-9
2000,United States of America,USA,Liechtenstein,LIE,-9,-9
2000,United States of America,USA,Switzerland,CHE,10698.5,6472.9463
2000,United States of America,USA,Spain,ESP,6048.1001,6607.3525
2000,United States of America,USA,Andorra,AND,-9,-9
2000,United States of America,USA,Portugal,PRT,1650.5,1178.635
2000,United States of America,USA,Germany,DEU,59480.5,42791.441
2000,United States of America,USA,Poland,POL,1084,2173.625
2000,United States of America,USA,Austria,AUT,3317,2941.4001
2000,United States of America,USA,Hungary,HUN,2532,1223.7
2000,United States of America,USA,Czech Republic,CZE,1090.5,1497.3438
2000,United States of America,USA,Slovakia,SVK,245.89999,291.99402
2000,United States of America,USA,Italy,ITA,26000.801,12452.792
2000,United States of America,USA,San Marino,SMR,-9,-9
2000,United States of America,USA,Malta,MLT,471.89999,360.14478
2000,United States of America,USA,Albania,ALB,8.6999998,15.993911
2000,United States of America,USA,Macedonia,MKD,146.7,83.325584
2000,United States of America,USA,Croatia,HRV,143.8,247.48553
2000,United States of America,USA,Yugoslavia,YUG,-9,-9
2000,United States of America,USA,Bosnia and Herzegovina,BIH,19,46.75
2000,United States of America,USA,Slovenia,SVN,332.60001,299.61917
2000,United States of America,USA,Greece,GRC,656.59998,907.07727
2000,United States of America,USA,Cyprus,CYP,24.9,400.50024
2000,United States of America,USA,Bulgaria,BGR,249.5,190.63901
2000,United States of America,USA,Moldova,MDA,122.2,48.208199
2000,United States of America,USA,Romania,ROU,491.5,391.04999
2000,United States of America,USA,Russia,RUS,7830,2703.2461
2000,United States of America,USA,Estonia,EST,593.29999,120.6
2000,United States of America,USA,Latvia,LVA,259.5,63.312542
2000,United States of America,USA,Lithuania,LTU,148.3,129.9921
2000,United States of America,USA,Ukraine,UKR,946.70001,360.5
2000,United States of America,USA,Belarus,BLR,114.8,138.67799
2000,United States of America,USA,Armenia,ARM,23.6,102.6751
2000,United States of America,USA,Georgia,GEO,34.200001,69.595352
2000,United States of America,USA,Azerbaijan,AZE,19.6,117.7098
2000,United States of America,USA,Finland,FIN,3293.6001,1643.4333
2000,United States of America,USA,Sweden,SWE,9718.2002,4889.5566
2000,United States of America,USA,Norway,NOR,5772.3999,2175.8916
2000,United States of America,USA,Denmark,DNK,3089.8,1939.7788
2000,United States of America,USA,Iceland,ISL,281.79999,285.31583
2000,United States of America,USA,Cape Verde,CPV,-9,-9
2000,United States of America,USA,Sao Tome and Principe,STP,0.5,0.99000001
