year,importer1,id1,importer2,id2,flow1,flow2
1998,United States of America,USA,Canada,CAN,178047.91,149053.72
1998,United States of America,USA,Bahamas,BHS,153.8,896.5
1998,United States of America,USA,Cuba,CUB,0,3.8499999
1998,United States of America,USA,Haiti,HTI,281.39999,602.58002
1998,United States of America,USA,Dominican Republic,DOM,4551.1001,5454.3091
1998,United States of America,USA,Jamaica,JAM,798.29999,1534.4856
1998,United States of America,USA,Trinidad and Tobago,TTO,1071.4,1354.4084
1998,United States of America,USA,Barbados,BRB,36.599998,427.53674
1998,United States of America,USA,Dominica,DMA,6.5999999,56.007038
1998,United States of America,USA,Grenada,GRD,12.7,81.244484
1998,United States of America,USA,St. Lucia,LCA,23,135.47815
1998,United States of America,USA,St. Vincent and the Grenadines,VCT,4.8000002,76.890839
1998,United States of America,USA,Antigua & Barbuda,ATG,2,95.699997
1998,United States of America,USA,St. Kitts and Nevis,KNA,35.200001,67.650002
1998,United States of America,USA,Mexico,MEX,96077.797,102576.75
1998,United States of America,USA,Belize,BLZ,70.400002,160.2775
1998,United States of America,USA,Guatemala,GTM,2212.3,2134.99
1998,United States of America,USA,Honduras,HND,2662.1001,1153.9
1998,United States of America,USA,El Salvador,SLV,1479.1,1197.5942
1998,United States of America,USA,Nicaragua,NIC,471.39999,468.70001
1998,United States of America,USA,Costa Rica,CRI,2927.1001,1795.0392
1998,United States of America,USA,Panama,PAN,330.20001,1362.8278
1998,United States of America,USA,Colombia,COL,4939.7002,4721.5146
1998,United States of America,USA,Venezuela,VEN,10072.5,6316
1998,United States of America,USA,Guyana,GUY,154.89999,160.16
1998,United States of America,USA,Suriname,SUR,113.1,203.78
1998,United States of America,USA,Ecuador,ECU,1989.3,1680.2454
1998,United States of America,USA,Peru,PER,2072.6001,2850.6191
1998,United States of America,USA,Brazil,BRA,10642.3,14917.674
1998,United States of America,USA,Bolivia,BOL,233.7,627.45306
1998,United States of America,USA,Paraguay,PRY,36.200001,864.27002
1998,United States of America,USA,Chile,CHL,2811.3,4025.1399
1998,United States of America,USA,Argentina,ARG,2441.1001,6103.6328
1998,United States of America,USA,Uruguay,URY,265.60001,461.06799
1998,United States of America,USA,United Kingdom,GBR,35720.898,42696.5
1998,United States of America,USA,Ireland,IRL,8479.2998,7135.5972
1998,United States of America,USA,Netherlands,NLD,8009.2002,15782.332
1998,United States of America,USA,Belgium,BEL,8639,12588.974
1998,United States of America,USA,Luxembourg,LUX,398,435.62158
1998,United States of America,USA,France,FRA,24745.6,25303.754
1998,United States of America,USA,Monaco,MCO,-9,-9
1998,United States of America,USA,Liechtenstein,LIE,-9,-9
1998,United States of America,USA,Switzerland,CHE,9146.9004,5871.625
1998,United States of America,USA,Spain,ESP,5111.7998,7305.2212
1998,United States of America,USA,Andorra,AND,-9,-9
1998,United States of America,USA,Portugal,PRT,1327.3,1051.6875
1998,United States of America,USA,Germany,DEU,51283.199,38334.453
1998,United States of America,USA,Poland,POL,833.70001,1775.002
1998,United States of America,USA,Austria,AUT,2652.3,3560.5317
1998,United States of America,USA,Hungary,HUN,1610.8,992.82001
1998,United States of America,USA,Czech Republic,CZE,699.09998,1185.8567
1998,United States of America,USA,Slovakia,SVK,176.8,417.99033
1998,United States of America,USA,Italy,ITA,21914.699,10876.505
1998,United States of America,USA,San Marino,SMR,-9,-9
1998,United States of America,USA,Malta,MLT,346.39999,295.23999
1998,United States of America,USA,Albania,ALB,13,2.5910599
1998,United States of America,USA,Macedonia,MKD,163.39999,101.64354
1998,United States of America,USA,Croatia,HRV,76.099998,277.73001
1998,United States of America,USA,Yugoslavia,YUG,-9,-9
1998,United States of America,USA,Bosnia and Herzegovina,BIH,7.9000001,44.110001
1998,United States of America,USA,Slovenia,SVN,300.29999,296.10999
1998,United States of America,USA,Greece,GRC,515.40002,1137.4988
1998,United States of America,USA,Cyprus,CYP,34.799999,458.5289
1998,United States of America,USA,Bulgaria,BGR,232.2,206.144
1998,United States of America,USA,Moldova,MDA,120.3,31.153299
1998,United States of America,USA,Romania,ROU,420.10001,499.03
1998,United States of America,USA,Russia,RUS,6008.3999,4051.7019
1998,United States of America,USA,Estonia,EST,138.39999,219.78999
1998,United States of America,USA,Latvia,LVA,125.8,65.267273
1998,United States of America,USA,Lithuania,LTU,88.099998,165.56619
1998,United States of America,USA,Ukraine,UKR,585.5,590.29999
1998,United States of America,USA,Belarus,BLR,112.7,124.554
1998,United States of America,USA,Armenia,ARM,17.200001,96.301201
1998,United States of America,USA,Georgia,GEO,15.3,150.14999
1998,United States of America,USA,Azerbaijan,AZE,5.5,39.840698
1998,United States of America,USA,Finland,FIN,2746.8999,2602.6816
1998,United States of America,USA,Sweden,SWE,8075.6001,3990.5127
1998,United States of America,USA,Norway,NOR,3038.1001,2694.3962
1998,United States of America,USA,Denmark,DNK,2481.8,2308.7566
