year,importer1,importer2,flow1,flow2
1993,United States of America,Mauritius,210.7,39.60783
1993,United States of America,Seychelles,4.5999999,18.411539
1993,United States of America,Morocco,201.10001,692.24597
1993,United States of America,Algeria,1710.8,1311.454
1993,United States of America,Tunisia,43.400002,358.2645
1993,United States of America,Libya,0,0.22
1993,United States of America,Sudan,12.3,57.75
1993,United States of America,Iran,0.1,823.70001
1993,United States of America,Turkey,1279.8,3350
1993,United States of America,Iraq,0,4.5100002
1993,United States of America,Egypt,663.59998,1229.5768
1993,United States of America,Syria,144.60001,266.60712
1993,United States of America,Lebanon,27.9,414.26001
1993,United States of America,Jordan,20.1,449.58032
1993,United States of America,Israel,4527,3546.6001
1993,United States of America,Saudi Arabia,8431.5996,5801.4805
1993,United States of America,Yemen,110.4,270.77484
1993,United States of America,Kuwait,2003.4,1109.79
1993,United States of America,Bahrain,109.4,718.40997
1993,United States of America,Qatar,72.400002,220.16484
1993,United States of America,United Arab Emirates,774.5,1787
1993,United States of America,Oman,304.79999,331.82959
1993,United States of America,Afghanistan,2.8,10.34
1993,United States of America,Turkmenistan,2.0999999,50.049999
1993,United States of America,Tajikistan,18.700001,8.7327995
1993,United States of America,Kyrgyzstan,2.0999999,54.59
1993,United States of America,Uzbekistan,7.1999998,80.629997
1993,United States of America,Kazakhstan,40.799999,74.470001
1993,United States of America,China,33512.699,10632.839
1993,United States of America,Mongolia,35.599998,17.219999
1993,United States of America,Taiwan,26300.4,16249.8
1993,United States of America,North Korea,0,2.2
1993,United States of America,South Korea,17676.6,17952
1993,United States of America,Japan,110417.7,55943.074
1993,United States of America,India,4794.1001,2170.6602
1993,United States of America,Bhutan,0,0.2
1993,United States of America,Pakistan,936.79999,879.17853
1993,United States of America,Bangladesh,953,173.63339
1993,United States of America,Myanmar,50.099998,13.64
1993,United States of America,Sri Lanka,1076.7,131.27309
1993,United States of America,Maldives,25.5,1.6631457
1993,United States of America,Nepal,110.4,5.9400001
1993,United States of America,Thailand,8982.2002,5379.4443
1993,United States of America,Cambodia,0.5,20.02
1993,United States of America,Laos,9.1999998,4.4000001
1993,United States of America,Vietnam,0.057999998,3.8080001
1993,United States of America,Malaysia,10922.5,7724.6226
1993,United States of America,Singapore,13049.8,13955.104
1993,United States of America,Brunei,31.799999,766.15002
1993,United States of America,Philippines,5175.6001,3531.822
1993,United States of America,Indonesia,5886.7998,3254.5225
1993,United States of America,Australia,3542.8,10047.405
1993,United States of America,Papua New Guinea,106.9,55.549999
1993,United States of America,New Zealand,1325.5,1736.2607
1993,United States of America,Vanuatu,3.9000001,1.21
1993,United States of America,Solomon Islands,3.7,2.8599999
1993,United States of America,Fiji,74.900002,54.783611
1993,United States of America,Marshall Islands,-9,-9
1993,United States of America,Federated States of Micronesia,-9,-9
1993,United States of America,Samoa,1.3,10.774135
1993,Canada,Bahamas,29.962967,15.371899
1993,Canada,Cuba,144.76068,112.92903
1993,Canada,Haiti,1.1119685,4.8205943
1993,Canada,Dominican Republic,34.386295,54.379562
1993,Canada,Jamaica,153.53268,67.174995
1993,Canada,Trinidad and Tobago,18.324856,68.458115
1993,Canada,Barbados,8.1379042,28.528
1993,Canada,Dominica,4.3067737,2.074074
1993,Canada,Grenada,0.29782254,4.3146663
1993,Canada,St. Lucia,0.18326314,10.115037
1993,Canada,St. Vincent and the Grenadines,0.18279871,4.7469339
1993,Canada,Antigua & Barbuda,0.28754967,7.1797538
1993,Canada,St. Kitts and Nevis,0.48627466,1.689069
1993,Canada,Mexico,2931.417,1279.6344
1993,Canada,Belize,9.7820539,5.7789998
1993,Canada,Guatemala,39.155491,32.0014
1993,Canada,Honduras,15.668077,14.1
1993,Canada,El Salvador,14.675889,20.173
1993,Canada,Nicaragua,14.488931,6.5
1993,Canada,Costa Rica,109.62275,31.704233
1993,Canada,Panama,7.8324146,19.4629
1993,Canada,Colombia,146.97617,206.82899
1993,Canada,Venezuela,298.88452,294.50409
1993,Canada,Guyana,129.20288,8.0689955
1993,Canada,Suriname,0.027310478,6.4308181
1993,Canada,Ecuador,110.29177,29.438
1993,Canada,Peru,54.028057,65.7855
1993,Canada,Brazil,668.27222,822.1026
1993,Canada,Bolivia,7.9619508,6.6742902
1993,Canada,Paraguay,0.88781786,7.6163998
1993,Canada,Chile,179.138,203.13499
1993,Canada,Argentina,98.467163,87.875
1993,Canada,Uruguay,20.656521,39.511002
1993,Canada,United Kingdom,3797.2415,2785.5659
1993,Canada,Ireland,371.41086,119.1292
1993,Canada,Netherlands,563.99292,669.48224
1993,Canada,Belgium,423.08401,431.8638
1993,Canada,Luxembourg,28.925989,29.526251
1993,Canada,France,1886.6487,1192.7024
1993,Canada,Monaco,-9,-9
1993,Canada,Liechtenstein,-9,-9
1993,Canada,Switzerland,568.56427,205.81342
1993,Canada,Spain,425.14612,392.72226
1993,Canada,Andorra,-9,-9
1993,Canada,Portugal,153.46379,100.09348
1993,Canada,Germany,2981.7383,2397.6797
1993,Canada,Poland,51.544384,70.976997
1993,Canada,Austria,410.58969,186.06308
1993,Canada,Hungary,29.831299,33.099998
1993,Canada,Czech Republic,38.033428,146.08966
1993,Canada,Slovakia,8.7198257,19.684324
1993,Canada,Italy,1679.603,1215.5682
1993,Canada,San Marino,-9,-9
1993,Canada,Malta,9.928484,2.8050334
1993,Canada,Albania,0.008684579,0.007838334
1993,Canada,Macedonia,1.104,2.095
1993,Canada,Croatia,5.0229998,10.374
1993,Canada,Yugoslavia,-9,-9
1993,Canada,Bosnia and Herzegovina,-9,-9
1993,Canada,Slovenia,31.268999,19.107
1993,Canada,Greece,49.112766,61.764999
1993,Canada,Cyprus,0.85253537,14.983761
1993,Canada,Bulgaria,21.773458,7.5984669
1993,Canada,Moldova,0.2,2
1993,Canada,Romania,35.340343,63.200001
1993,Canada,Russia,247.7,293.60001
1993,Canada,Estonia,1.274096,2.2093735
1993,Canada,Latvia,0.55900162,0.81878167
1993,Canada,Lithuania,3.403873,2.4604247
1993,Canada,Ukraine,11.199776,22.71175
1993,Canada,Belarus,8.4289999,0.58700001
1993,Canada,Armenia,0,0
1993,Canada,Georgia,0,0.421
1993,Canada,Azerbaijan,0,0.048900001
1993,Canada,Finland,217.82274,124.94801
1993,Canada,Sweden,728.9408,235.03513
1993,Canada,Norway,903.52673,484.80069
1993,Canada,Denmark,200.51433,130.01511
1993,Canada,Iceland,23.544189,8.3916168
1993,Canada,Cape Verde,-9,-9
1993,Canada,Sao Tome and Principe,0,0.0291813
1993,Canada,Guinea-Bissau,0,0.024297921
1993,Canada,Equatorial Guinea,0,0.13971581
1993,Canada,Gambia,0.2499364,0.097627223
1993,Canada,Mali,1.9125478,3.3177609
1993,Canada,Senegal,6.8794332,9.2051287
1993,Canada,Benin,0,0.76987869
1993,Canada,Mauritania,0,5.8122706
1993,Canada,Niger,7.1081958,0.32137015
1993,Canada,Ivory Coast,13.748755,8.8938303
1993,Canada,Guinea,6.9764171,2.2720418
1993,Canada,Burkina Faso,0.002524438,3.0805035
1993,Canada,Liberia,0,1.115991
1993,Canada,Sierra Leone,4.3963127,1.3515329
1993,Canada,Ghana,9.7818375,20.990202
1993,Canada,Togo,25.370874,0.28278732
1993,Canada,Cameroon,0.23325248,8.6734657
1993,Canada,Nigeria,553.53821,36.122238
1993,Canada,Gabon,52.611908,11.058837
1993,Canada,Central African Republic,0.16549738,0.22390996
1993,Canada,Chad,0,0.03372559
1993,Canada,Congo,0.000860181,0.95351619
1993,Canada,Democratic Republic of the Congo,6.7879162,4.3513799
1993,Canada,Uganda,4.6953492,5.3884411
1993,Canada,Kenya,13.536305,13.851319
1993,Canada,Tanzania,1.7909894,7.0507479
1993,Canada,Burundi,0.20731309,0.49633414
1993,Canada,Rwanda,0.083104111,2.332931
1993,Canada,Somalia,0.055049665,3.6942275
1993,Canada,Djibouti,0,0.33286884
1993,Canada,Ethiopia,4.5874844,14.628
1993,Canada,Eritrea,-9,-9
1993,Canada,Angola,19.282249,0.70273346
1993,Canada,Mozambique,6.5008764,11.8
1993,Canada,Zambia,0.05650888,7.9732656
1993,Canada,Zimbabwe,3.3638556,12.671861
1993,Canada,Malawi,0.89270568,0.51601136
1993,Canada,South Africa,100.29306,42.519371
1993,Canada,Namibia,7.0697408,0.97086692
1993,Canada,Lesotho,3.0073555,0.3348856
1993,Canada,Botswana,0,1.5494908
1993,Canada,Swaziland,8.2604218,0.50946486
1993,Canada,Madagascar,6.1683655,2.1057775
1993,Canada,Comoros,0.033085164,0.075129196
1993,Canada,Mauritius,7.5029545,1.9832247
1993,Canada,Seychelles,0.037604384,1.2623829
1993,Canada,Morocco,57.375786,105.605
1993,Canada,Algeria,191.27876,247.985
1993,Canada,Tunisia,1.0617542,28.919792
1993,Canada,Libya,0,74.386017
1993,Canada,Sudan,0.060880911,3.9114318
1993,Canada,Iran,205.8461,272.60001
1993,Canada,Turkey,68.410248,141
1993,Canada,Iraq,0,0.72414261
1993,Canada,Egypt,80.072197,48.119503
1993,Canada,Syria,43.17667,13.330957
1993,Canada,Lebanon,3.8562169,28.204134
1993,Canada,Jordan,0.19519213,11.318021
1993,Canada,Israel,131.03084,107.9
1993,Canada,Saudi Arabia,464.0835,318.24405
1993,Canada,Yemen,6.2192826,4.2029977
1993,Canada,Kuwait,1.9614737,27.759171
1993,Canada,Bahrain,1.5316063,5.4488025
1993,Canada,Qatar,0.02349228,4.2032967
1993,Canada,United Arab Emirates,5.1567907,63
1993,Canada,Oman,0.3846502,40.203712
1993,Canada,Afghanistan,0.1434312,0.000860989
1993,Canada,Turkmenistan,0,0
1993,Canada,Tajikistan,0,0.0274
1993,Canada,Kyrgyzstan,0,0
1993,Canada,Uzbekistan,0.0252032,36.939419
1993,Canada,Kazakhstan,1.3803412,12.190001
1993,Canada,China,2626.8638,1370.342
1993,Canada,Mongolia,0.41999999,0.1
1993,Canada,Taiwan,2231.6028,756.43958
1993,Canada,North Korea,0.13123105,0.58434123
1993,Canada,South Korea,1873.1234,1695.6
1993,Canada,Japan,9076.0586,8148.3052
1993,Canada,India,302.48373,209.09041
1993,Canada,Bhutan,0,0.020322714
1993,Canada,Pakistan,168.64481,58.378414
1993,Canada,Bangladesh,49.2789,43.753922
1993,Canada,Myanmar,6.7429647,1.7730614
1993,Canada,Sri Lanka,37.535797,14.844119
1993,Canada,Maldives,0.23497063,0.042849317
1993,Canada,Nepal,4.940876,2.73104
1993,Canada,Thailand,647.78076,399.75031
1993,Canada,Cambodia,0.86380172,4.1486053
1993,Canada,Laos,1.1872412,0.065885425
1993,Canada,Vietnam,22.796595,18.671
1993,Canada,Malaysia,738.86523,232.88087
1993,Canada,Singapore,677.06104,337.43594
1993,Canada,Brunei,7.3029118,2.46
1993,Canada,Philippines,326.10126,153.582
1993,Canada,Indonesia,373.47589,409.99561
1993,Canada,Australia,903.78595,774.60571
1993,Canada,Papua New Guinea,2.1748078,3.4322839
1993,Canada,New Zealand,216.94673,154.5625
1993,Canada,Vanuatu,0,0.35829762
1993,Canada,Solomon Islands,0.28485802,0
1993,Canada,Fiji,20.011246,2.8979585
1993,Canada,Marshall Islands,-9,-9
1993,Canada,Federated States of Micronesia,-9,-9
1993,Canada,Samoa,0.024943314,1.0257375
1993,Bahamas,Cuba,0.084450133,0.021857683
1993,Bahamas,Haiti,0,0.24389327
1993,Bahamas,Dominican Republic,0.0374,0.064489953
1993,Bahamas,Jamaica,0.77485341,0.001281511
1993,Bahamas,Trinidad and Tobago,1.7108082,0.000373755
1993,Bahamas,Barbados,0.67430001,0.01
1993,Bahamas,Dominica,0,0
1993,Bahamas,Grenada,0,1.6791285
1993,Bahamas,St. Lucia,0.070766665,7.40741E-05
1993,Bahamas,St. Vincent and the Grenadines,0.000641259,0.006463334
1993,Bahamas,Antigua & Barbuda,0.02649416,0
1993,Bahamas,St. Kitts and Nevis,0.011591195,0
1993,Bahamas,Mexico,49.204102,18.8738
1993,Bahamas,Belize,0.0253,0.0285
1993,Bahamas,Guatemala,0,0
1993,Bahamas,Honduras,0,0
1993,Bahamas,El Salvador,0.70897949,0.40195307
1993,Bahamas,Nicaragua,0,0
1993,Bahamas,Costa Rica,0.57595998,0.36291179
1993,Bahamas,Panama,0.36496791,0.002708
1993,Bahamas,Colombia,1.8447,0.252
1993,Bahamas,Venezuela,0,0
1993,Bahamas,Guyana,0.038170338,0
1993,Bahamas,Suriname,0,4.9944024
1993,Bahamas,Ecuador,0,0.189
1993,Bahamas,Peru,3.102,0.0044
1993,Bahamas,Brazil,9.5997,12.2969
1993,Bahamas,Bolivia,0,0.091920003
1993,Bahamas,Paraguay,6.2529998,0
1993,Bahamas,Chile,0.2651,0.271
1993,Bahamas,Argentina,1.1891,1.405
1993,Bahamas,Uruguay,0.3267,0
1993,Bahamas,United Kingdom,69.914604,39.842525
1993,Bahamas,Ireland,4.547719,1.9526894
1993,Bahamas,Netherlands,3.5107067,9.5304232
1993,Bahamas,Belgium,1.160647,28.60434
1993,Bahamas,Luxembourg,0.079352699,1.95566
1993,Bahamas,France,316.64087,28.836901
1993,Bahamas,Monaco,-9,-9
1993,Bahamas,Liechtenstein,-9,-9
1993,Bahamas,Switzerland,30.68215,15.158921
1993,Bahamas,Spain,179.89662,0.40075305
1993,Bahamas,Andorra,-9,-9
1993,Bahamas,Portugal,0.20988905,1.3955767
1993,Bahamas,Germany,66.402939,45.697876
1993,Bahamas,Poland,0.16500001,0.113
1993,Bahamas,Austria,4.3767023,0.3671996
1993,Bahamas,Hungary,0,0
1993,Bahamas,Czech Republic,0,0
1993,Bahamas,Slovakia,0.066864602,0.0234157
1993,Bahamas,Italy,603.80438,8.0553102
1993,Bahamas,San Marino,-9,-9
1993,Bahamas,Malta,0.30282864,7.8888E-05
1993,Bahamas,Albania,-9,0
1993,Bahamas,Macedonia,-9,-9
1993,Bahamas,Croatia,0,0
1993,Bahamas,Yugoslavia,-9,-9
1993,Bahamas,Bosnia and Herzegovina,-9,-9
1993,Bahamas,Slovenia,0,0.009
1993,Bahamas,Greece,32.4016,42.667999
1993,Bahamas,Cyprus,0,0.001937399
1993,Bahamas,Bulgaria,0,0
1993,Bahamas,Moldova,-9,-9
1993,Bahamas,Romania,0.22,0
1993,Bahamas,Russia,36.41,0.1
1993,Bahamas,Estonia,0.088564306,0
1993,Bahamas,Latvia,0,0
1993,Bahamas,Lithuania,0,0
1993,Bahamas,Ukraine,-9,-9
1993,Bahamas,Belarus,-9,0
1993,Bahamas,Armenia,-9,-9
1993,Bahamas,Georgia,-9,0
1993,Bahamas,Azerbaijan,-9,-9
1993,Bahamas,Finland,0.50376397,0.001924331
1993,Bahamas,Sweden,61.006638,74.705002
1993,Bahamas,Norway,8.9228296,8.4062681
1993,Bahamas,Denmark,257.82501,83.745544
1993,Bahamas,Iceland,0,0
1993,Bahamas,Cape Verde,-9,-9
1993,Bahamas,Sao Tome and Principe,-9,-9
1993,Bahamas,Guinea-Bissau,0,-9
1993,Bahamas,Equatorial Guinea,-9,-9
1993,Bahamas,Gambia,0,0
1993,Bahamas,Mali,-9,0
1993,Bahamas,Senegal,0,0
1993,Bahamas,Benin,0.15715353,0.031783983
1993,Bahamas,Mauritania,-9,-9
1993,Bahamas,Niger,-9,0
1993,Bahamas,Ivory Coast,0.59626168,0
1993,Bahamas,Guinea,-9,-9
1993,Bahamas,Burkina Faso,-9,-9
1993,Bahamas,Liberia,0,0
1993,Bahamas,Sierra Leone,0,0.00148298
1993,Bahamas,Ghana,0.014399,0.066639997
1993,Bahamas,Togo,-9,0.007854
1993,Bahamas,Cameroon,0,0
1993,Bahamas,Nigeria,0,0
1993,Bahamas,Gabon,35.03611,0
1993,Bahamas,Central African Republic,-9,-9
1993,Bahamas,Chad,-9,-9
1993,Bahamas,Congo,0,0
1993,Bahamas,Democratic Republic of the Congo,0,0
1993,Bahamas,Uganda,-9,-9
1993,Bahamas,Kenya,0,0
1993,Bahamas,Tanzania,0,0
1993,Bahamas,Burundi,-9,-9
1993,Bahamas,Rwanda,-9,-9
1993,Bahamas,Somalia,0,0
1993,Bahamas,Djibouti,-9,-9
1993,Bahamas,Ethiopia,0,-9
1993,Bahamas,Eritrea,-9,-9
1993,Bahamas,Angola,4.364913,5.2749872
1993,Bahamas,Mozambique,-9,-9
1993,Bahamas,Zambia,0,0
1993,Bahamas,Zimbabwe,0,0.008520113
1993,Bahamas,Malawi,0,0
1993,Bahamas,South Africa,0.018624729,0.002239467
1993,Bahamas,Namibia,-9,-9
1993,Bahamas,Lesotho,-9,-9
1993,Bahamas,Botswana,-9,-9
1993,Bahamas,Swaziland,-9,-9
1993,Bahamas,Madagascar,0.10222311,0
1993,Bahamas,Comoros,-9,-9
1993,Bahamas,Mauritius,0,0
1993,Bahamas,Seychelles,0,0.019299306
1993,Bahamas,Morocco,2.4914999,12.764
1993,Bahamas,Algeria,9.6150999,0.015
1993,Bahamas,Tunisia,0,0
1993,Bahamas,Libya,0,0
1993,Bahamas,Sudan,-9,-9
1993,Bahamas,Iran,0,0
1993,Bahamas,Turkey,0.177,0
1993,Bahamas,Iraq,0,0
1993,Bahamas,Egypt,0.0059961,0
1993,Bahamas,Syria,0,0
1993,Bahamas,Lebanon,0.004967655,8.6556425
1993,Bahamas,Jordan,-9,-9
1993,Bahamas,Israel,0.22,0.30000001
1993,Bahamas,Saudi Arabia,0,0
1993,Bahamas,Yemen,0,0
1993,Bahamas,Kuwait,0,0
1993,Bahamas,Bahrain,0,0
1993,Bahamas,Qatar,0,-9
1993,Bahamas,United Arab Emirates,0,0
1993,Bahamas,Oman,-9,0
1993,Bahamas,Afghanistan,0,0
1993,Bahamas,Turkmenistan,0,0
1993,Bahamas,Tajikistan,-9,0
1993,Bahamas,Kyrgyzstan,-9,-9
1993,Bahamas,Uzbekistan,-9,-9
1993,Bahamas,Kazakhstan,0,0
1993,Bahamas,China,1.7302999,0.017000001
1993,Bahamas,Mongolia,-9,-9
1993,Bahamas,Taiwan,2.0845001,0.88818181
1993,Bahamas,North Korea,0.02980593,0
1993,Bahamas,South Korea,2.6400001,2.4000001
1993,Bahamas,Japan,508.80423,15.134961
1993,Bahamas,India,7.5052204,1.1081909
1993,Bahamas,Bhutan,-9,-9
1993,Bahamas,Pakistan,0.38244534,0.004077395
1993,Bahamas,Bangladesh,0,0
1993,Bahamas,Myanmar,-9,-9
1993,Bahamas,Sri Lanka,0,0
1993,Bahamas,Maldives,-9,8.98537E-05
1993,Bahamas,Nepal,-9,-9
1993,Bahamas,Thailand,1.2466339,1.3185784
1993,Bahamas,Cambodia,-9,-9
1993,Bahamas,Laos,-9,-9
1993,Bahamas,Vietnam,0,0
1993,Bahamas,Malaysia,0.11350586,0.013845237
1993,Bahamas,Singapore,78.554771,61.678329
1993,Bahamas,Brunei,0,0
1993,Bahamas,Philippines,0.32780001,2.1210001
1993,Bahamas,Indonesia,0.080764197,0.001524
1993,Bahamas,Australia,0.95554131,2.4784091
1993,Bahamas,Papua New Guinea,-9,0
1993,Bahamas,New Zealand,1.4298568,0.71013528
1993,Bahamas,Vanuatu,-9,0
1993,Bahamas,Solomon Islands,0,0
1993,Bahamas,Fiji,0,0
1993,Bahamas,Marshall Islands,-9,-9
1993,Bahamas,Federated States of Micronesia,-9,-9
1993,Bahamas,Samoa,0,0
1993,Cuba,Haiti,0,0
1993,Cuba,Dominican Republic,0,0
1993,Cuba,Jamaica,0.00561561,0.000776237
1993,Cuba,Trinidad and Tobago,10.717974,0.064846523
1993,Cuba,Barbados,0.0011,0.23100001
1993,Cuba,Dominica,0,0
1993,Cuba,Grenada,0,0.00167037
1993,Cuba,St. Lucia,0,0.000925926
1993,Cuba,St. Vincent and the Grenadines,0,0.11803852
1993,Cuba,Antigua & Barbuda,-9,-9
1993,Cuba,St. Kitts and Nevis,-9,-9
1993,Cuba,Mexico,69.022797,3.2955999
1993,Cuba,Belize,0,0.001
1993,Cuba,Guatemala,0,0
1993,Cuba,Honduras,0,0
1993,Cuba,El Salvador,0.32010001,0.002
1993,Cuba,Nicaragua,5.1770949,2.9000001
1993,Cuba,Costa Rica,0.001309,2.5394843
1993,Cuba,Panama,2.3298891,0.32597199
1993,Cuba,Colombia,22.3179,2.948
1993,Cuba,Venezuela,132.0869,4.7003002
1993,Cuba,Guyana,2.7970686,8.0082169
1993,Cuba,Suriname,0,0
1993,Cuba,Ecuador,4.1657,0.39199999
1993,Cuba,Peru,1.4058,0.48179999
1993,Cuba,Brazil,20.6723,10.7954
1993,Cuba,Bolivia,0,0.19428
1993,Cuba,Paraguay,0,0.0374
1993,Cuba,Chile,4.9686999,0.21699999
1993,Cuba,Argentina,78.709396,1.909
1993,Cuba,Uruguay,0.60829997,0.35299999
1993,Cuba,United Kingdom,23.138943,12.005785
1993,Cuba,Ireland,6.5028596,1.6757978
1993,Cuba,Netherlands,58.852581,89.439629
1993,Cuba,Belgium,52.304008,5.8874769
1993,Cuba,Luxembourg,3.5759921,0.40252301
1993,Cuba,France,137.69986,38.285042
1993,Cuba,Monaco,-9,-9
1993,Cuba,Liechtenstein,-9,-9
1993,Cuba,Switzerland,13.800039,7.1392732
1993,Cuba,Spain,209.46262,64.756981
1993,Cuba,Andorra,-9,-9
1993,Cuba,Portugal,1.9594343,34.69212
1993,Cuba,Germany,43.468254,21.034073
1993,Cuba,Poland,3.4386001,0.51200002
1993,Cuba,Austria,1.2205017,2.0566835
1993,Cuba,Hungary,2.6400001,0.1
1993,Cuba,Czech Republic,0.14843301,0.23573202
1993,Cuba,Slovakia,2.3335938,0.42417759
1993,Cuba,Italy,70.857536,33.364613
1993,Cuba,San Marino,-9,-9
1993,Cuba,Malta,0,0.00615293
1993,Cuba,Albania,0,0
1993,Cuba,Macedonia,-9,-9
1993,Cuba,Croatia,0,0
1993,Cuba,Yugoslavia,-9,-9
1993,Cuba,Bosnia and Herzegovina,-9,-9
1993,Cuba,Slovenia,0.43799999,4.5879998
1993,Cuba,Greece,0.0462,0
1993,Cuba,Cyprus,2.1956227,0.51072353
