year,importer1,importer2,flow1,flow2
2004,United States of America,Canada,259806.8,176257.86
2004,United States of America,Bahamas,667.40002,1300.3101
2004,United States of America,Cuba,0,440.44
2004,United States of America,Haiti,380.70001,312.35132
2004,United States of America,Dominican Republic,4637.7998,4426.0796
2004,United States of America,Jamaica,342.89999,1622.8671
2004,United States of America,Trinidad and Tobago,6266,1327.8101
2004,United States of America,Barbados,38.200001,519.80237
2004,United States of America,Dominica,3.5,39.490002
2004,United States of America,Grenada,5.4000001,76.779999
2004,United States of America,St. Lucia,14.9,113.74
2004,United States of America,St. Vincent and the Grenadines,4.0999999,84.356506
2004,United States of America,Antigua & Barbuda,4.6999998,125.1
2004,United States of America,St. Kitts and Nevis,44.200001,89.650002
2004,United States of America,Mexico,157821.09,121909.38
2004,United States of America,Belize,113.3,166.75999
2004,United States of America,Guatemala,3360.2,3677.1165
2004,United States of America,Honduras,3804.3999,1715.1674
2004,United States of America,El Salvador,2112.2,2971.5986
2004,United States of America,Nicaragua,1030.1,495.14056
2004,United States of America,Costa Rica,3504,3812.5349
2004,United States of America,Panama,335.60001,1048.8882
2004,United States of America,Colombia,7766.2998,4784.0454
2004,United States of America,Venezuela,26316.199,4986.0278
2004,United States of America,Guyana,138.10001,149.16
2004,United States of America,Suriname,147.5,61.453606
2004,United States of America,Ecuador,4690.8999,1526.5702
2004,United States of America,Peru,3911.8,3252.0068
2004,United States of America,Brazil,22733.699,12670.938
2004,United States of America,Bolivia,273.20001,261.34262
2004,United States of America,Paraguay,68.699997,101.62102
2004,United States of America,Chile,5421.5,3569.9131
2004,United States of America,Argentina,4067.2,3877.7834
2004,United States of America,Uruguay,622.09998,223.90161
2004,United States of America,United Kingdom,47676.699,42136.543
2004,United States of America,Ireland,27568.9,8405.5195
2004,United States of America,Netherlands,13175.1,25314.824
2004,United States of America,Belgium,12812.2,15678.422
2004,United States of America,Luxembourg,311,590.33838
2004,United States of America,France,32619.301,23747.314
2004,United States of America,Monaco,-9,-9
2004,United States of America,Liechtenstein,-9,-9
2004,United States of America,Switzerland,12107.3,6294.3872
