year,importer1,importer2,flow1,flow2
2001,United States of America,Bahrain,451.39999,476.29999
2001,United States of America,Qatar,580.20001,515.5769
2001,United States of America,United Arab Emirates,1283.7,2262.5
2001,United States of America,Oman,454.5,394.93079
2001,United States of America,Afghanistan,0.69999999,6.5999999
2001,United States of America,Turkmenistan,49.599998,208.8
2001,United States of America,Tajikistan,5.4000001,2.8
2001,United States of America,Kyrgyzstan,3.5,26.709999
2001,United States of America,Uzbekistan,56.700001,162.47
2001,United States of America,Kazakhstan,364,349.211
2001,United States of America,China,120746.8,39805.949
2001,United States of America,Mongolia,152.5,14.8699
2001,United States of America,Taiwan,34778.898,18151.6
2001,United States of America,North Korea,0,0.55000001
2001,United States of America,South Korea,36491.199,22430.992
2001,United States of America,Japan,129708.2,63712.621
2001,United States of America,India,10290.5,3058.8848
2001,United States of America,Bhutan,0.80000001,0.69999999
2001,United States of America,Pakistan,2420.1001,569.30579
2001,United States of America,Bangladesh,2504.3,264.90826
2001,United States of America,Myanmar,501.79999,12.65
2001,United States of America,Sri Lanka,2100.1001,265.54684
2001,United States of America,Maldives,102.9,8.1534653
2001,United States of America,Nepal,218,17.4
2001,United States of America,Thailand,15566,7198.2847
2001,United States of America,Cambodia,1016.9,16.559999
2001,United States of America,Laos,4,3.96
2001,United States of America,Vietnam,1138.5,410.79999
2001,United States of America,Malaysia,23071.801,11838.706
2001,United States of America,Singapore,15261.6,19159.059
2001,United States of America,Brunei,424,114.29
2001,United States of America,Philippines,11774.5,6412.1938
2001,United States of America,Indonesia,10907.1,3209.6931
2001,United States of America,Australia,6810.8999,12269.015
2001,United States of America,Papua New Guinea,43.400002,24.530001
2001,United States of America,New Zealand,2384.1001,2151.5989
2001,United States of America,Vanuatu,0.60000002,0.88
2001,United States of America,Solomon Islands,2.9000001,8.1400003
2001,United States of America,Kiribati,1.2,5.9000001
2001,United States of America,Tuvalu,0,0
2001,United States of America,Fiji,199.10001,21.34
2001,United States of America,Tonga,9,5.2800002
2001,United States of America,Nauru,0,4.1999998
2001,United States of America,Marshall Islands,-9,-9
2001,United States of America,Palau,0,0
2001,United States of America,Federated States of Micronesia,-9,-9
2001,United States of America,Samoa,9.6000004,77.110001
2001,Canada,Bahamas,9.8020506,20.487396
2001,Canada,Cuba,257.61517,254.25986
2001,Canada,Haiti,7.6457191,24.389814
2001,Canada,Dominican Republic,67.482918,57.097897
2001,Canada,Jamaica,230.19475,97.640312
2001,Canada,Trinidad and Tobago,138.29906,91.214035
2001,Canada,Barbados,6.4542308,40.172829
2001,Canada,Dominica,0.52276325,3.8592594
2001,Canada,Grenada,0.73290813,2.2609079
2001,Canada,St. Lucia,0.15411428,7.0453548
2001,Canada,St. Vincent and the Grenadines,0.22443797,4.9164476
2001,Canada,Antigua & Barbuda,0.24146202,6.8931818
2001,Canada,St. Kitts and Nevis,4.3541784,13.754354
2001,Canada,Mexico,8550.6357,4658.3452
2001,Canada,Belize,2.64957,2.5082459
2001,Canada,Guatemala,104.99088,140.58243
2001,Canada,Honduras,89.307602,16.84
2001,Canada,El Salvador,31.8284,36.819405
2001,Canada,Nicaragua,30.985657,30.402027
2001,Canada,Costa Rica,133.81801,69.001099
2001,Canada,Panama,7.4333091,26.614704
2001,Canada,Colombia,295.20001,344.22302
2001,Canada,Venezuela,947.33118,409.08344
2001,Canada,Guyana,148.78731,5.8760433
2001,Canada,Suriname,38.589581,1.6561943
2001,Canada,Ecuador,95.114235,76.886246
2001,Canada,Peru,178.23376,161.26608
2001,Canada,Brazil,1086.0994,1019.2391
2001,Canada,Bolivia,7.4618807,19.761059
2001,Canada,Paraguay,2.3454049,3.9375689
2001,Canada,Chile,455.99893,425.67001
2001,Canada,Argentina,249.41856,201.5255
2001,Canada,Uruguay,98.275536,19.012199
2001,Canada,United Kingdom,8166.1646,5455.0342
2001,Canada,Ireland,1019.9479,571.0108
2001,Canada,Netherlands,995.92505,1133.5712
2001,Canada,Belgium,720.57977,1321.7
2001,Canada,Luxembourg,54.071636,66.0765
2001,Canada,France,3950.0432,1899.5927
2001,Canada,Monaco,-9,-9
2001,Canada,Liechtenstein,-9,-9
2001,Canada,Switzerland,1009.1071,301.19708
2001,Canada,Spain,621.45886,564.16998
2001,Canada,Andorra,-9,-9
2001,Canada,Portugal,191.72176,89.750702
2001,Canada,Germany,5664.4194,2976.8701
2001,Canada,Poland,209.65628,168.59654
2001,Canada,Austria,633.10382,307.74011
2001,Canada,Hungary,116.69834,68.112999
2001,Canada,Czech Republic,117.72639,110.8522
2001,Canada,Slovakia,28.709377,20.82773
2001,Canada,Italy,2873.2554,1390.2736
2001,Canada,San Marino,-9,-9
2001,Canada,Malta,7.5510693,9.2718887
2001,Canada,Albania,0.39076823,2.2843618
2001,Canada,Macedonia,2.3673217,2.5847631
2001,Canada,Croatia,11.363781,12.525162
2001,Canada,Yugoslavia,-9,-9
2001,Canada,Bosnia and Herzegovina,1.0098242,0.89994031
2001,Canada,Slovenia,29.874659,40.270802
2001,Canada,Greece,74.098717,89.011703
2001,Canada,Cyprus,10.34734,9.5334053
2001,Canada,Bulgaria,42.497452,22.223
2001,Canada,Moldova,1.5836101,0.77590001
2001,Canada,Romania,65.724739,59.400002
2001,Canada,Russia,256.97656,242.31149
2001,Canada,Estonia,64.856819,10.65
2001,Canada,Latvia,12.872548,8.4230919
2001,Canada,Lithuania,23.929483,16.2626
2001,Canada,Ukraine,44.827068,23.314871
2001,Canada,Belarus,3.5395398,6.5015001
2001,Canada,Armenia,1.3184626,6.9292588
2001,Canada,Georgia,5.8500018,1.5800996
2001,Canada,Azerbaijan,0.33801189,1.5843
2001,Canada,Finland,487.69083,162.40559
2001,Canada,Sweden,1213.5184,254.80217
2001,Canada,Norway,2428.6138,872.86383
2001,Canada,Denmark,576.1192,260.48871
2001,Canada,Iceland,41.490753,22.991089
2001,Canada,Cape Verde,-9,-9
2001,Canada,Sao Tome and Principe,0.90644687,0.020934748
2001,Canada,Guinea-Bissau,0.014446978,0.046682086
2001,Canada,Equatorial Guinea,77.462128,2.0785568
2001,Canada,Gambia,2.29195,0.39649805
2001,Canada,Mali,4.6154313,2.9708476
2001,Canada,Senegal,0.76916897,17.077044
2001,Canada,Benin,0.054603577,3.2769206
2001,Canada,Mauritania,0.32185143,1.1968204
2001,Canada,Niger,1.0118084,0.70743185
2001,Canada,Ivory Coast,36.603184,10.777583
2001,Canada,Guinea,19.354549,1.4529173
2001,Canada,Burkina Faso,0.69740564,0.96379656
2001,Canada,Liberia,1.2037325,1.5037678
2001,Canada,Sierra Leone,2.0621762,1.384845
2001,Canada,Ghana,15.270351,47.28191
2001,Canada,Togo,0.19708368,23.239796
2001,Canada,Cameroon,14.463714,19.758852
2001,Canada,Nigeria,151.64323,38.634644
2001,Canada,Gabon,1.5221772,2.9672511
2001,Canada,Central African Republic,0.033921156,0.19441459
2001,Canada,Chad,0.12867451,2.3456719
2001,Canada,Congo,1.5792795,1.4992391
2001,Canada,Democratic Republic of the Congo,0,3.3636608
2001,Canada,Uganda,1.306381,8.8457298
2001,Canada,Kenya,7.6164393,20.349279
2001,Canada,Tanzania,1.2933539,23.081558
2001,Canada,Burundi,0.099073447,0.37092644
2001,Canada,Rwanda,0.015478732,1.0891923
2001,Canada,Somalia,0.034054738,2.1857224
2001,Canada,Djibouti,0.11328091,0.19218148
2001,Canada,Ethiopia,4.3143415,14.217042
2001,Canada,Eritrea,0.001326998,0.071533002
2001,Canada,Angola,32.94632,3.2323797
2001,Canada,Mozambique,0.29119182,10.177548
2001,Canada,Zambia,0.29921123,9.5611029
2001,Canada,Zimbabwe,3.1769311,2.9609544
2001,Canada,Malawi,1.5074137,4.8209591
2001,Canada,South Africa,320.88214,193.972
2001,Canada,Namibia,0.25813353,0.5206517
2001,Canada,Lesotho,7.0322728,0.028876111
2001,Canada,Botswana,0.44501406,1.1977133
2001,Canada,Swaziland,0.91752213,0.47445238
2001,Canada,Madagascar,4.457408,2.8854306
2001,Canada,Comoros,0.41410622,0.14942268
2001,Canada,Mauritius,11.947432,3.35798
2001,Canada,Seychelles,0.20140652,1.3145447
2001,Canada,Morocco,63.151489,225.24849
2001,Canada,Algeria,786.56848,259.26788
2001,Canada,Tunisia,8.7948503,45.46209
2001,Canada,Libya,0.001348973,13.47691
2001,Canada,Sudan,0.5459854,41.047451
2001,Canada,Iran,31.769085,362.83545
2001,Canada,Turkey,224.20314,129.14233
2001,Canada,Iraq,576.31531,4.2131343
2001,Canada,Egypt,29.897512,114.72949
2001,Canada,Syria,43.564701,11.521836
2001,Canada,Lebanon,5.8100157,29.357491
2001,Canada,Jordan,2.7641282,17.095949
2001,Canada,Israel,443.10995,285.5
2001,Canada,Saudi Arabia,552.47089,375.57901
2001,Canada,Yemen,0.088913597,12.132933
2001,Canada,Kuwait,13.41906,40.895931
2001,Canada,Bahrain,8.3878908,9.4034309
2001,Canada,Qatar,10.055562,22.967033
2001,Canada,United Arab Emirates,51.552395,162.89999
2001,Canada,Oman,1.962533,16.749491
2001,Canada,Afghanistan,0.29650807,0.11132523
2001,Canada,Turkmenistan,0.90481675,2.9000001
2001,Canada,Tajikistan,0.004273865,0.1
2001,Canada,Kyrgyzstan,0.18788059,10.89
2001,Canada,Uzbekistan,29.391338,9.8322725
2001,Canada,Kazakhstan,20.796669,38.8195
2001,Canada,China,9958.4824,5217.627
2001,Canada,Mongolia,0.58401102,1.0504
2001,Canada,Taiwan,3134.6567,620.82007
2001,Canada,North Korea,10.439917,12.740853
2001,Canada,South Korea,3279.6204,1821.3354
2001,Canada,Japan,10487.768,7752.4341
2001,Canada,India,819.57037,515.59314
2001,Canada,Bhutan,0.00061969,0.055310138
2001,Canada,Pakistan,195.49872,73.454079
2001,Canada,Bangladesh,136.59329,78.395226
2001,Canada,Myanmar,44.67416,0.22281529
2001,Canada,Sri Lanka,84.938576,23.73045
2001,Canada,Maldives,10.37637,5.5626974
2001,Canada,Nepal,11.448296,3
2001,Canada,Thailand,1196.9994,345.43796
2001,Canada,Cambodia,16.439804,0.74000001
2001,Canada,Laos,2.0382793,0.050346449
2001,Canada,Vietnam,168.42284,56.799999
2001,Canada,Malaysia,1347.0308,298.37418
2001,Canada,Singapore,807.60449,417.4411
2001,Canada,Brunei,2.4686105,0.76945519
2001,Canada,Philippines,697.63782,272.0343
2001,Canada,Indonesia,682.89825,356.50751
2001,Canada,Australia,1129.8757,994.42114
2001,Canada,Papua New Guinea,5.6009693,1.6871115
2001,Canada,New Zealand,371.29449,198.37607
2001,Canada,Vanuatu,0.05063026,0
2001,Canada,Solomon Islands,0.098481536,0.002767051
2001,Canada,Kiribati,0.082215495,0.10470985
2001,Canada,Tuvalu,0,-9
2001,Canada,Fiji,1.9919573,1.9524533
2001,Canada,Tonga,0.027490988,0.4890371
2001,Canada,Nauru,0.073682554,0.040274814
2001,Canada,Marshall Islands,-9,-9
2001,Canada,Palau,-9,-9
2001,Canada,Federated States of Micronesia,-9,-9
2001,Canada,Samoa,0.18967248,0.1716245
2001,Bahamas,Cuba,0.22641008,0
2001,Bahamas,Haiti,0.12697321,0.050194211
2001,Bahamas,Dominican Republic,0.76333988,0.77955431
2001,Bahamas,Jamaica,3.3535094,0.876302
2001,Bahamas,Trinidad and Tobago,21.503679,22.06616
2001,Bahamas,Barbados,3.3064988,0.2377505
2001,Bahamas,Dominica,0.054592591,0.055925924
2001,Bahamas,Grenada,4.49778E-05,0.10766044
2001,Bahamas,St. Lucia,0.002203911,0.051642668
2001,Bahamas,St. Vincent and the Grenadines,0.000244444,0.13786222
2001,Bahamas,Antigua & Barbuda,0.048953529,0.10861564
2001,Bahamas,St. Kitts and Nevis,3.28338E-05,0.010177244
2001,Bahamas,Mexico,48.13393,10.495276
2001,Bahamas,Belize,0.017608801,0.26772001
2001,Bahamas,Guatemala,0.231297,3.293386
2001,Bahamas,Honduras,0.42987999,0.039999999
2001,Bahamas,El Salvador,0.9458977,9.4943571
2001,Bahamas,Nicaragua,0,0
2001,Bahamas,Costa Rica,3.1428454,0.00749548
2001,Bahamas,Panama,0.32892531,0.013995
2001,Bahamas,Colombia,9.9039602,0.123
2001,Bahamas,Venezuela,8.8000002,0.1496
2001,Bahamas,Guyana,0,0.008413888
2001,Bahamas,Suriname,0.33751619,0.020417942
2001,Bahamas,Ecuador,2.8198974,10.246759
2001,Bahamas,Peru,5.09619,0.18409638
2001,Bahamas,Brazil,12.4597,2.9689
2001,Bahamas,Bolivia,0.062947541,0.004025
2001,Bahamas,Paraguay,0,47.061623
2001,Bahamas,Chile,1.507,0.039999999
2001,Bahamas,Argentina,9.1925077,0.87377298
2001,Bahamas,Uruguay,0.65216798,0.00083
2001,Bahamas,United Kingdom,23.994406,10.154944
2001,Bahamas,Ireland,3.4523499,0.1228
2001,Bahamas,Netherlands,72.517937,0.56089997
2001,Bahamas,Belgium,2.596,0.94999999
2001,Bahamas,Luxembourg,0.037179999,0
2001,Bahamas,France,68.142471,142.3943
2001,Bahamas,Monaco,-9,-9
2001,Bahamas,Liechtenstein,-9,-9
2001,Bahamas,Switzerland,50.775238,51.188175
2001,Bahamas,Spain,103.08936,109.9902
2001,Bahamas,Andorra,-9,-9
2001,Bahamas,Portugal,0.56606001,0.029100001
2001,Bahamas,Germany,82.443901,130.41
2001,Bahamas,Poland,26.825878,51.442524
2001,Bahamas,Austria,1.18239,0.0038
2001,Bahamas,Hungary,0.61379999,0.112
2001,Bahamas,Czech Republic,0.69409156,0.34704578
2001,Bahamas,Slovakia,0.39250296,0.073499277
2001,Bahamas,Italy,253.74657,4.2965999
2001,Bahamas,San Marino,-9,-9
2001,Bahamas,Malta,0,0.31158414
2001,Bahamas,Albania,0,0
2001,Bahamas,Macedonia,0,0.105256
2001,Bahamas,Croatia,0.1810105,0.44299901
2001,Bahamas,Yugoslavia,-9,-9
2001,Bahamas,Bosnia and Herzegovina,-9,-9
2001,Bahamas,Slovenia,0.3112483,0.010057
2001,Bahamas,Greece,20.816071,9.6590996
2001,Bahamas,Cyprus,0.16222803,0.31876498
2001,Bahamas,Bulgaria,0.1452,0.001
2001,Bahamas,Moldova,0,0.0024
2001,Bahamas,Romania,0.033,0.5
2001,Bahamas,Russia,15.851298,0.228991
2001,Bahamas,Estonia,2.4419999,0.11
2001,Bahamas,Latvia,0.056509189,0.004777704
2001,Bahamas,Lithuania,0.17534,0.1486
2001,Bahamas,Ukraine,8.0242357,1.74976
2001,Bahamas,Belarus,0.00792,0.2502
2001,Bahamas,Armenia,0.202105,0.72976398
2001,Bahamas,Georgia,0.58693922,0.30657908
2001,Bahamas,Azerbaijan,0,0
2001,Bahamas,Finland,0.15609001,0
2001,Bahamas,Sweden,2.4336784,0.042940184
2001,Bahamas,Norway,87.126442,7.5658908
2001,Bahamas,Denmark,23.195271,0.036045484
2001,Bahamas,Iceland,0,1.8305674
2001,Bahamas,Cape Verde,-9,-9
2001,Bahamas,Sao Tome and Principe,-9,-9
2001,Bahamas,Guinea-Bissau,0,-9
2001,Bahamas,Equatorial Guinea,-9,-9
2001,Bahamas,Gambia,0,0
2001,Bahamas,Mali,-9,0
2001,Bahamas,Senegal,0,0.004294454
2001,Bahamas,Benin,0.001800724,0.027761297
2001,Bahamas,Mauritania,-9,-9
2001,Bahamas,Niger,-9,0.000134108
2001,Bahamas,Ivory Coast,0.63117504,0
2001,Bahamas,Guinea,0,0.001025347
2001,Bahamas,Burkina Faso,-9,-9
2001,Bahamas,Liberia,0.015297978,0
2001,Bahamas,Sierra Leone,0,0
2001,Bahamas,Ghana,0,0
2001,Bahamas,Togo,0,0.30564424
2001,Bahamas,Cameroon,0,0
2001,Bahamas,Nigeria,0,0.47070852
2001,Bahamas,Gabon,0.002811964,0
2001,Bahamas,Central African Republic,-9,-9
2001,Bahamas,Chad,-9,-9
2001,Bahamas,Congo,0,0
2001,Bahamas,Democratic Republic of the Congo,0,0
2001,Bahamas,Uganda,0,0
2001,Bahamas,Kenya,0.001538873,0.71062315
2001,Bahamas,Tanzania,0,0.005445581
2001,Bahamas,Burundi,-9,-9
2001,Bahamas,Rwanda,-9,-9
2001,Bahamas,Somalia,0,0
2001,Bahamas,Djibouti,-9,-9
2001,Bahamas,Ethiopia,0,-9
2001,Bahamas,Eritrea,-9,-9
2001,Bahamas,Angola,0,0
2001,Bahamas,Mozambique,-9,-9
2001,Bahamas,Zambia,0,0
2001,Bahamas,Zimbabwe,0,0.00036288
2001,Bahamas,Malawi,0,0
2001,Bahamas,South Africa,2.0081439,0.62575704
2001,Bahamas,Namibia,-9,-9
2001,Bahamas,Lesotho,-9,-9
2001,Bahamas,Botswana,-9,-9
2001,Bahamas,Swaziland,-9,-9
2001,Bahamas,Madagascar,0.00373977,0.1965695
2001,Bahamas,Comoros,-9,-9
2001,Bahamas,Mauritius,0.009422516,0.011031211
2001,Bahamas,Seychelles,0,0
2001,Bahamas,Morocco,0,0.22118071
2001,Bahamas,Algeria,0.069431953,0.76715827
2001,Bahamas,Tunisia,0.028238025,0.00379923
2001,Bahamas,Libya,0,0
2001,Bahamas,Sudan,-9,-9
2001,Bahamas,Iran,0,0
2001,Bahamas,Turkey,19.897856,0.2198
2001,Bahamas,Iraq,0,0
2001,Bahamas,Egypt,0.000924,0
2001,Bahamas,Syria,0,0
2001,Bahamas,Lebanon,0,0.073062457
2001,Bahamas,Jordan,-9,-9
2001,Bahamas,Israel,2.2,0
2001,Bahamas,Saudi Arabia,22.242407,0.083882667
2001,Bahamas,Yemen,0,0
2001,Bahamas,Kuwait,0,0
2001,Bahamas,Bahrain,0,0.040721297
2001,Bahamas,Qatar,0,-9
2001,Bahamas,United Arab Emirates,0,0
2001,Bahamas,Oman,0,0.040501952
2001,Bahamas,Afghanistan,0,0
2001,Bahamas,Turkmenistan,0,0.1
2001,Bahamas,Tajikistan,0,0
2001,Bahamas,Kyrgyzstan,0,0
2001,Bahamas,Uzbekistan,-9,-9
2001,Bahamas,Kazakhstan,0,0.80970001
2001,Bahamas,China,41.559093,0.088679045
2001,Bahamas,Mongolia,-9,0
2001,Bahamas,Taiwan,67.205597,0.088181816
2001,Bahamas,North Korea,0.14227119,0
2001,Bahamas,South Korea,555.10962,10.712158
2001,Bahamas,Japan,169.17357,2.6167428
2001,Bahamas,India,0.778723,0.074309997
2001,Bahamas,Bhutan,-9,-9
2001,Bahamas,Pakistan,2.1341746,0.2565603
2001,Bahamas,Bangladesh,0,1.7251462
2001,Bahamas,Myanmar,-9,-9
2001,Bahamas,Sri Lanka,0,0
2001,Bahamas,Maldives,-9,0.1490839
2001,Bahamas,Nepal,-9,-9
2001,Bahamas,Thailand,1.1031929,0.054612536
2001,Bahamas,Cambodia,-9,-9
2001,Bahamas,Laos,-9,-9
2001,Bahamas,Vietnam,0,0
2001,Bahamas,Malaysia,0.77447236,0.21328053
2001,Bahamas,Singapore,180.15141,0.3437494
2001,Bahamas,Brunei,0,0
2001,Bahamas,Philippines,0.84724092,0
2001,Bahamas,Indonesia,0.60478002,0
2001,Bahamas,Australia,5.1808538,1.5288745
2001,Bahamas,Papua New Guinea,-9,0
2001,Bahamas,New Zealand,0.86557859,0.045131024
2001,Bahamas,Vanuatu,-9,0
2001,Bahamas,Solomon Islands,0,0
2001,Bahamas,Kiribati,-9,-9
2001,Bahamas,Tuvalu,-9,-9
2001,Bahamas,Fiji,0,0
2001,Bahamas,Tonga,0,0
2001,Bahamas,Nauru,-9,-9
2001,Bahamas,Marshall Islands,-9,-9
2001,Bahamas,Palau,-9,-9
2001,Bahamas,Federated States of Micronesia,-9,-9
2001,Bahamas,Samoa,0.007648989,0
2001,Cuba,Haiti,0.000127109,11.430581
2001,Cuba,Dominican Republic,12.535789,32.839405
2001,Cuba,Jamaica,0.852709,4.6059041
2001,Cuba,Trinidad and Tobago,14.445081,0.0848772
2001,Cuba,Barbados,0.16973495,0.25002
2001,Cuba,Dominica,0,0
2001,Cuba,Grenada,0,0.023020444
2001,Cuba,St. Lucia,8.99556E-05,0.066607997
2001,Cuba,St. Vincent and the Grenadines,0.010490741,6.59259E-05
2001,Cuba,Antigua & Barbuda,-9,-9
2001,Cuba,St. Kitts and Nevis,-9,0.000181138
2001,Cuba,Mexico,193.11411,28.235779
2001,Cuba,Belize,0.080757603,22.261057
2001,Cuba,Guatemala,5.202702,5.3986201
2001,Cuba,Honduras,0.12572999,2.5799999
2001,Cuba,El Salvador,0.7780807,0.16435528
2001,Cuba,Nicaragua,1.2413555,0.68098539
2001,Cuba,Costa Rica,9.8318768,2.1755199
2001,Cuba,Panama,1.8173881,0.61444402
2001,Cuba,Colombia,26.433439,13.466425
2001,Cuba,Venezuela,520.29999,15.3912
2001,Cuba,Guyana,8.060607,23.078121
2001,Cuba,Suriname,0,0.059073109
2001,Cuba,Ecuador,6.2804036,0.69806403
2001,Cuba,Peru,3.2548046,0.50123036
2001,Cuba,Brazil,123.1483,11.6633
2001,Cuba,Bolivia,0.22845258,0.745314
2001,Cuba,Paraguay,0.0000165,0.35397011
2001,Cuba,Chile,40.194,0.79000002
2001,Cuba,Argentina,53.637012,3.3271489
