country,id,year,imports,exports
Liberia,LBR,2007,8836.352226,2027.16209
Sierra Leone,SLE,2007,626.6366369,305.0487572
Ghana,GHA,2007,9502.954939,3444.607867
Togo,TGO,2007,787.1564715,280.0443978
Cameroon,CMR,2007,3618.929485,4938.321155
Nigeria,NGA,2007,38994.16756,66965.90092
Gabon,GAB,2007,2754.249028,6185.2859
Central African Republic,CAF,2007,348.810428,132.8552603
Chad,TCD,2007,712.9794671,2276.813071
Congo,COG,2007,3750.213623,7179.873191
Democratic Republic of the Congo,COD,2007,3049.512951,1864.478553
Uganda,UGA,2007,3495.02322,1336.361537
Kenya,KEN,2007,8920.452851,4047.372455
Tanzania,TZA,2007,5562.25092,1776.776143
Burundi,BDI,2007,319.9093251,58.8362915
Rwanda,RWA,2007,745.8941871,245.275387
Somalia,SOM,2007,975.0836454,354.6834048
Djibouti,DJI,2007,1999.439597,364.5981081
Ethiopia,ETH,2007,5335.117241,1085.408084
Angola,AGO,2007,13108.67761,37616.30706
Mozambique,MOZ,2007,3092.244,2412.1199
Zambia,ZMB,2007,3981.077976,4503.816709
Zimbabwe,ZWE,2007,2667.176401,2509.817732
Malawi,MWI,2007,905.2349935,725.7874447
South Africa,ZAF,2007,94131.48224,63490.61043
Namibia,NAM,2007,,2089.614322
Lesotho,LSO,2007,,662.0266113
Botswana,BWA,2007,,2267.624453
Swaziland,SWZ,2007,,949.2073379
Madagascar,MDG,2007,2492.116595,1319.745794
Comoros,COM,2007,156.066306,34.83439991
Mauritius,MUS,2007,3864.071229,1973.555115
Seychelles,SYC,2007,1040.62184,341.894313
Morocco,MAR,2007,31219.30665,14455.72603
Algeria,DZA,2007,27312.10667,59173.87553
Tunisia,TUN,2007,19069.9879,14791.903
Libya,LBY,2007,13082.8552,43536.28804
Sudan,SDN,2007,8741.516,8867.285
Iran,IRN,2007,45168.17177,89199.82491
Turkey,TUR,2007,169986.851,107153.9058
Iraq,IRQ,2007,15255.00995,35271.13901
Egypt,EGY,2007,26710.52382,15968.55729
Syria,SYR,2007,21605.79558,12178.34955
Lebanon,LBN,2007,11815.29426,2748.634876
Jordan,JOR,2007,13531.07635,5534.624419
Israel,ISR,2007,56597,54048.7
Saudi Arabia,SAU,2007,90350.39243,208744.1742
Yemen,YEM,2007,9885.448434,6796.311835
Kuwait,KWT,2007,21364.87078,54397.40702
Bahrain,BHR,2007,8516.08569,24066.93523
Qatar,QAT,2007,23429.55577,44456.39066
United Arab Emirates,ARE,2007,150342.4143,136754.8717
Oman,OMN,2007,15971.2164,24691.65331
Afghanistan,AFG,2007,4924.711042,340.9292686
Turkmenistan,TKM,2007,3390.835658,6363.080245
Tajikistan,TJK,2007,2547.2,1468.1
Kyrgyzstan,KGZ,2007,2415.199545,1134.137038
Uzbekistan,UZB,2007,7029.618698,6314.495757
Kazakhstan,KAZ,2007,32804.2473,47763.2714
China,CHN,2007,1329850.25,1565435.25
Mongolia,MNG,2007,2056.5598,1947.4721
Taiwan,TWN,2007,,310376.1337
North Korea,PRK,2007,4408.183564,1619.076404
South Korea,KOR,2007,356845.295,371453.058
Japan,JPN,2007,621915.0738,714267.4781
India,IND,2007,235016.2805,153768.1484
Pakistan,PAK,2007,39901.20346,18849.79955
Bangladesh,BGD,2007,18477.5796,12691.26485
Myanmar,MMR,2007,5595.409509,4838.362066
Sri Lanka,LKA,2007,11244.72285,8296.668557
Maldives,MDV,2007,1094.663608,151.3877639
Nepal,NPL,2007,3087.7,876.96
Thailand,THA,2007,141294.387,153857.5543
Cambodia,KHM,2007,3550.007457,3533.260597
Laos,LAO,2007,2107.33409,1323.406756
Vietnam,VNM,2007,62764.7,48561.4
Malaysia,MYS,2007,146982.4337,176211.1619
Singapore,SGP,2007,263325.3029,299173.2635
Brunei,BRN,2007,2201.478067,7159.335072
Philippines,PHL,2007,55513.74324,50465.71549
Indonesia,IDN,2007,74473.18223,114100.4083
Australia,AUS,2007,173545.5419,141483.5393
Papua New Guinea,PNG,2007,2959.746082,7515.519145
New Zealand,NZL,2007,30780.85363,26997.599
Vanuatu,VUT,2007,316.9936636,334.7957289
Solomon Islands,SLB,2007,348.8001935,330.0594891
Kiribati,KIR,2007,,11.71486588
Tuvalu,TUV,2007,,9.611208632
Fiji,FJI,2007,1570.112562,1009.859709
Tonga,TON,2007,157.2644844,18.28291304
Nauru,NRU,2007,,47.80492448
Samoa,WSM,2007,343.1591889,162.7699527
